user_id,item_id,recommend
76561198039605834,374320,True
Yugm,286160,True
Yugm,271290,False
Yugm,248570,True
Yugm,4000,True
Yugm,244850,True
dblddr,218620,True
dblddr,440,True
deathbreath220,250900,True
76561198084112448,250500,True
76561198097730477,238240,False
DeepCrysis,730,True
DeepCrysis,47870,False
shay181,287390,True
shay181,304930,True
degen97,6060,True
76561197994831363,468240,True
76561197994831363,397610,True
deltalink21,218620,False
deltalink21,204180,True
deltalink21,232090,True
deltalink21,373770,True
deltalink21,221640,True
Qzt,224420,False
Qzt,270550,True
Qzt,104900,True
Qzt,51100,False
Qzt,204300,True
Qzt,730,True
Qzt,113020,True
76561198052661205,224540,False
76561198052661205,4000,True
NZObiwan,496920,True
NZObiwan,275850,False
NZObiwan,319630,True
NZObiwan,278360,True
76561198071716213,346110,True
76561198071716213,264710,True
76561198071716213,319510,True
76561198065988138,730,True
76561198065988138,388090,True
76561198065988138,1250,True
Denied72,43110,True
Denied72,222880,True
76561198034337192,243870,True
76561198056953510,222900,False
76561198056953510,49520,True
76561198047363411,730,True
76561198068479124,209870,True
76561198068479124,218230,True
GetMLGRekt,383120,False
GetMLGRekt,304930,True
BoyangBao,99900,True
meeman,241930,True
fuzzygrilz,228940,True
fuzzygrilz,49470,True
fuzzygrilz,255420,True
Derkness,251570,True
76561198086282677,730,True
76561198086282677,230410,True
DerpyAura,440,True
DerpyAura,72850,True
DerpyAura,42680,True
DerpyAura,550,True
DerpyAura,319630,True
DerpyAura,379720,True
DerpyAura,218620,True
DerpyAura,266010,True
DerpyAura,235460,True
DerpyAura,49520,True
76561198021745490,251060,True
beepbeepimasheep,327890,True
76561198032293266,241540,True
76561198032293266,239140,True
76561198032293266,261030,True
76561198057406795,333930,True
76561198074942714,244850,True
76561198091717988,265630,True
76561198091717988,301520,True
76561198091717988,570,True
76561198126500843,227700,True
destruktikus,314710,False
Des_Mondo,244850,True
76561198066881691,570,True
76561198042146054,204360,True
76561198093191096,243870,True
Device600,730,True
Devmabby,245170,False
Devmabby,204100,True
Devmabby,7670,True
Devmabby,206190,True
Devmabby,221100,True
76561197980614542,730,True
76561197971532272,13140,False
76561197971532272,72840,True
76561197971532272,8930,True
wenndiesoldaten,4560,True
TacticalLynx,730,True
djman56,317400,True
76561198114039731,440,True
76561198114039731,620,True
digfernandes,21690,True
digfernandes,570,True
digfernandes,214490,True
digfernandes,304240,True
digfernandes,214250,False
digfernandes,70,True
digfernandes,38410,True
digfernandes,274190,True
dijakeplays,346110,True
dijakeplays,70000,True
dijakeplays,321360,True
dijakeplays,304930,True
ohplsguuby,570,True
ohplsguuby,220,True
ohplsguuby,550,True
ohplsguuby,730,True
ohplsguuby,255710,True
ohplsguuby,233720,True
ohplsguuby,105600,True
ohplsguuby,265930,False
ohplsguuby,233450,True
76561198071578365,730,True
NathanielPeace,239800,True
NathanielPeace,333930,True
NathanielPeace,329490,True
NathanielPeace,278080,True
NathanielPeace,250600,True
76561198054421576,275850,False
76561198072486822,218620,True
76561198099102298,230410,True
76561198099102298,304930,True
76561198077992470,200210,True
76561198059166102,319630,True
76561198038374904,450660,True
ShrikeShrikeShrikeShrikeShrike,49600,True
ShrikeShrikeShrikeShrikeShrike,730,True
ShrikeShrikeShrikeShrikeShrike,221640,True
ShrikeShrikeShrikeShrikeShrike,238460,True
efefuyg3g4u5u22u4yv,302380,True
efefuyg3g4u5u22u4yv,210770,True
76561198058711482,105600,True
dimitriirfan,730,True
Dobble,8870,True
76561198023903233,409160,True
KingOfOpportunity,49520,True
doctorpotatoes,243870,False
doctorpotatoes,204300,True
doctorpotatoes,374570,True
doctorpotatoes,274190,True
doctorpotatoes,219150,True
doctorpotatoes,225140,True
doctorpotatoes,730,True
doctorpotatoes,233720,True
doctorpotatoes,239030,True
doctorpotatoes,265810,False
76561198103858676,440,True
76561198083029873,41070,True
1920410,224540,False
76561198049760472,730,True
6294421419,224260,True
6294421419,570,True
76561198081443272,219740,True
regentorange,221100,True
regentorange,344760,False
regentorange,208580,True
regentorange,32370,True
76561198120646995,304050,False
76561198120646995,301520,True
76561198120646995,201790,True
76561197990557433,8930,True
diglekango,218620,True
diglekango,247000,True
76561198055370293,221100,True
76561198055370293,238320,True
duzim,335330,False
duzim,313740,False
duzim,440,True
duzim,383150,True
duzim,351290,True
duzim,288160,True
duzim,273350,True
duzim,360740,True
76561197995098683,214490,True
76561197995098683,40100,True
DropBear99,221100,True
banjoabbyshelly,271590,True
swscorpian,346010,True
swscorpian,422970,True
swscorpian,25010,True
swscorpian,496920,True
swscorpian,357330,True
thecosplayermotherfucker,440,True
durolan2535,570,True
whatcanisayimjusttoogood,261640,True
123repulseMe,244850,True
123repulseMe,319630,True
123repulseMe,49520,True
76561197969800840,268500,True
76561197969800840,206190,True
Cab117,266510,True
Cab117,313120,True
Cab117,102500,True
Cab117,34870,False
Cab117,230410,True
Cab117,72850,True
DrVendax,321980,True
DrVendax,342300,True
DrVendax,208090,True
DrVendax,242760,True
DrVendax,242920,True
DrVendax,367500,True
DrVendax,225600,True
76561198090773476,107900,False
76561198090773476,224540,True
76561198090773476,24240,True
Dragoten,24720,False
Dragoten,222940,True
thedragon347,570,True
thedragon347,35720,True
76561198015157743,206440,True
76561198073725626,730,True
76561198073725626,72850,True
76561198073725626,203160,True
76561198073725626,323370,True
76561198084378649,236110,True
76561198172455607,346110,True
DrMolo,730,True
76561198097534775,287290,True
76561198097534775,209000,True
76561198097534775,550,True
76561198097534775,44350,True
DrumEssence,241540,True
ashley1222,4000,True
dubsdoge,218620,True
76561198165512984,252950,True
76561198165512984,4000,True
76561198165512984,209160,True
76561198165512984,730,False
mrenigmate,35140,True
vitoprofile,363970,True
vitoprofile,236850,True
vitoprofile,8930,True
vitoprofile,304930,False
vitoprofile,65980,False
vitoprofile,252490,False
Axe603,291550,True
76561198057119793,244850,True
76561198057119793,630,True
76561198090724989,243000,False
JamesDurham23JubileeRd,730,True
JamesDurham23JubileeRd,218620,True
JamesDurham23JubileeRd,34330,True
JamesDurham23JubileeRd,387990,False
JamesDurham23JubileeRd,367240,False
JamesDurham23JubileeRd,234190,True
JamesDurham23JubileeRd,35450,True
Congo-Jack,570,True
76561198018159202,730,True
76561198080980901,201810,True
76561198080980901,570,True
76561198080980901,48700,True
76561198066955730,212500,True
76561198066955730,47410,False
76561198066955730,212180,False
76561198066955730,550,True
76561198066955730,200710,True
76561198066955730,440,True
76561198066955730,65800,True
76561198056288026,4000,True
dyslexicdew,330840,True
Dysloyal,243870,True
Eack,252950,True
Eack,218620,True
76561198008263039,330210,False
76561198060822442,390670,True
76561198060822442,365810,True
76561198049435011,271590,True
76561198049435011,236390,True
76561198084637047,230410,True
76561198105310142,440,True
edgar_its_the_popo,72850,True
edgar_its_the_popo,232090,True
riseofnations231,730,True
Efreak,207250,True
Efreak,38240,True
Efreak,200210,True
Efreak,313340,True
76561198038840599,730,True
76561198038840599,65800,True
76561198038840599,223710,True
76561198038840599,1250,True
76561198038840599,48700,True
76561198038840599,218230,True
SuccForCancer,8930,True
UberDuckLord,238430,True
hashandtag,252490,True
hashandtag,730,True
hashandtag,550,True
JZargo4Pres,221380,True
JZargo4Pres,730,True
XavvPlays,319510,True
XavvPlays,200260,True
XavvPlays,440,True
XavvPlays,226320,False
XavvPlays,238460,True
XavvPlays,45760,True
XavvPlays,24200,True
76561198056254879,335240,True
76561198056254879,219640,False
ELCHUZZY69,200210,True
76561198053858353,570,True
117331,570,True
Clarkos,230410,True
susanoofag,322170,True
eljefe2171,325610,True
eljefe2171,295110,True
eljefe2171,10500,True
eljefe2171,447820,False
eljefe2171,22340,True
eljefe2171,231430,True
eljefe2171,20510,True
eljefe2171,227940,True
76561198140431707,39000,True
LapFucksTrax,234190,True
LapFucksTrax,211820,True
76561198047866299,205950,True
pon2543007,248610,True
pon2543007,215530,True
pon2543007,205100,True
pon2543007,35450,True
pon2543007,238320,True
pon2543007,13570,True
pon2543007,211400,True
pon2543007,236430,True
76561198064445006,346110,True
en-esta-partecita-esta-zacler,463390,True
en-esta-partecita-esta-zacler,281050,True
76561198075233562,386070,True
EnderRay10420,230410,True
EnderRay10420,9480,True
Mr_Doge,4000,True
76561198026040814,211420,True
76561198026040814,214950,True
76561198026040814,222750,True
76561198059783767,391460,False
PurpleGenius,33930,True
76561198048256508,227940,True
76561198154493361,346110,True
76561198154493361,436110,True
epicsquid,22370,True
epicsquid,220780,True
FedeAcv2,570,True
76561198097219763,224260,True
76561198097219763,440,True
akiomio,273350,True
76561198170217862,8930,True
76561198117877658,333930,True
76561198117877658,239660,True
76561198117877658,230290,True
76561198117877658,248570,True
76561198073082088,319630,True
EternumHD,4000,True
SpecialSomeone,730,True
compuguy123,227160,False
compuguy123,301520,True
compuguy123,333950,True
compuguy123,730,True
compuguy123,35450,True
76561198041889877,220240,False
76561198041889877,235460,True
76561198041889877,238460,True
76561198041889877,211420,True
76561198041889877,236390,True
76561198054332392,462930,False
76561198054332392,250900,True
76561198014848587,435030,True
76561198064260593,304930,True
76561198064260593,730,True
76561198064260593,49520,True
hayen-,730,True
76561198068174077,730,True
76561197995939652,222880,True
76561197995939652,218230,True
76561197995939652,205100,True
76561197995939652,550,True
hoot_toot,271590,True
hoot_toot,230410,False
hoot_toot,1900,False
hoot_toot,235540,True
76561198028187926,374570,True
ExtraEdition,224600,True
76561198088408984,236390,False
76561198088408984,214950,True
76561198088408984,224260,True
sgtkitty,299740,False
76561198065247694,286160,True
76561198065247694,253710,False
76561198065247694,253430,True
76561198065247694,387440,False
76561198065247694,218620,True
76561198065247694,433340,True
76561198065247694,339800,True
76561198065247694,24240,True
76561198065247694,1250,True
76561198065247694,206210,True
76561198054549164,289950,True
76561198094506909,214490,False
76561198094506909,252490,False
Letachal,269210,True
Letachal,245550,True
Letachal,249870,True
Letachal,363970,True
Letachal,207620,True
Letachal,219740,True
Letachal,207610,True
Letachal,400,True
Letachal,220,True
Letachal,440,True
76561198046912445,211820,True
76561198046912445,301520,False
76561198046912445,1250,True
76561198046912445,212680,True
falynax,730,True
falynax,221100,False
PlainLukekil,245170,True
76561198103524411,200510,True
76561198103524411,441050,True
76561198103524411,242860,True
rockethaul,48700,True
76561198106239471,730,True
76561198085107826,570,True
76561198073714126,730,True
76561198047208774,397100,False
76561198047208774,550,True
76561198047208774,4000,True
76561198047208774,440,True
whyiscustomurlathing,275850,False
FeatInk,271590,True
FeatInk,346110,True
FeatInk,7670,True
FeatInk,105600,True
FeatInk,550,True
FeatInk,8870,True
FeatInk,219890,True
FeatInk,570,True
bigprenis,437220,False
bigprenis,218620,True
bigprenis,730,True
bigprenis,296470,True
76561198068086235,49520,True
dahaydos,243870,True
dahaydos,222880,True
dahaydos,247910,False
dahaydos,107410,True
dahaydos,244930,True
dahaydos,221100,True
dahaydos,440,True
dahaydos,730,True
matt20131,440,True
matt20131,105600,True
76561198028357316,221100,False
76561198028357316,367500,True
76561198028357316,105600,True
76561198090768760,440,True
Mrawes0m3,440,True
Mrawes0m3,391540,True
Mrawes0m3,8930,True
InsightXIVC,228380,True
InsightXIVC,200710,True
76561198054211660,730,True
76561198054211660,262410,True
76561198054211660,440,True
izumireina,4000,True
izumireina,1840,True
izumireina,220,True
izumireina,730,True
Fetolino,227940,False
Fetolino,301520,True
76561198032373589,235360,True
76561198032373589,246420,True
76561198032373589,91700,True
Fiesta787,252950,True
76561197960425229,226980,True
76561198057473311,346900,True
76561198057473311,440,True
76561198068825441,252490,False
LetsBeOn,295110,True
76561198061285334,264200,True
76561198061285334,242720,False
76561198061285334,33230,True
Takmid,222880,True
Takmid,282660,True
76561198075229095,222880,True
FiveCast,262830,True
76561198003855855,250420,True
76561198003855855,220700,True
OH_MY_GOSH,218620,False
modtech,389430,False
modtech,570,True
modtech,273350,True
modtech,350080,True
modtech,243870,False
modtech,391460,True
Fliqi,730,True
adderz308,730,True
BajanCanidian,440,True
BajanCanidian,218620,True
BajanCanidian,394690,True
Fluphy_,570,False
Fluphy_,265930,True
Fluphy_,550,True
Fluphy_,440,True
Fluphy_,49520,True
Fluphy_,105600,True
Fluphy_,730,True
Fluphy_,4000,True
76561198021135914,218620,True
treemasterrace,211420,True
76561198162487321,346110,True
76561198162487321,274190,True
76561198162487321,4000,True
76561198162487321,418070,True
Anthonybasso,204300,True
Anthonybasso,206210,True
76561198081848896,304930,True
76561198124526584,219740,True
76561198124526584,105600,True
76561198044471846,359550,True
76561198044471846,730,True
FORTHMINGUTH,304930,True
FORTHMINGUTH,440,True
TruBru,359550,True
TruBru,222900,True
76561198007165405,209730,False
76561198007165405,384490,False
tyrone266,440,True
Frankaloons,107410,True
Frankaloons,4000,True
Frankaloons,270370,True
Frankaloons,301970,True
Frankaloons,275700,True
jach5270,8190,True
jach5270,219150,True
jach5270,550,True
76561197995338574,730,True
76561197995338574,374570,True
76561197995338574,218620,True
76561197995338574,28050,True
76561197995338574,4000,True
76561198094830975,730,True
joshj23,230410,True
76561198066916378,244850,True
76561198066916378,233250,False
76561198066916378,440,True
76561198066916378,6060,True
76561198066916378,4000,True
idsoftwaresquake,13250,True
idsoftwaresquake,253610,True
idsoftwaresquake,391540,True
idsoftwaresquake,17300,True
idsoftwaresquake,310080,True
idsoftwaresquake,360740,True
idsoftwaresquake,1250,True
76561198057781627,382050,False
76561198057781627,290080,True
76561198007208545,330210,False
76561198062924967,64000,True
76561198062924967,4560,True
bradon745,730,True
farmerbillson,227680,False
iConnor_,291550,True
iConnor_,440,True
iConnor_,346110,True
iConnor_,236390,True
iConnor_,346900,True
iConnor_,270880,True
76561198093394236,271590,True
76561198091938654,369200,True
76561198091938654,244930,True
76561198091938654,204360,True
76561198091938654,440,True
dankememesforsweatyteens,230050,True
76561198045421572,200210,True
mudswipe,34900,True
dazahh,208090,True
dazahh,388520,False
dazahh,107410,True
dazahh,209160,True
76561198019669521,8970,False
76561197985634755,362890,True
76561198067938749,730,True
maketeanotwar,384190,True
maketeanotwar,200710,True
maketeanotwar,275850,False
maketeanotwar,403190,True
maketeanotwar,730,False
maketeanotwar,305620,True
maketeanotwar,264710,True
maketeanotwar,413150,True
maketeanotwar,233290,True
LeBovin,230410,True
LeBovin,211420,True
LeBovin,359550,True
LeBovin,730,True
LeBovin,388520,True
LeBovin,252490,True
LeBovin,242760,True
LeBovin,218620,True
FunkMeister1,4000,True
FunkMeister1,374320,False
FunkMeister1,221910,True
FunkMeister1,233250,True
FunkMeister1,271290,False
FunkMeister1,231430,True
FunkMeister1,4560,True
FunkMeister1,620,True
FunkMeister1,6950,True
FunkMeister1,13570,True
76561198141880878,301520,False
76561198071928116,394970,True
76561198079327998,265210,True
76561198079327998,202970,False
76561198079327998,302830,True
76561198079327998,223710,True
76561198025199025,265630,True
76561198025199025,72850,True
76561198025199025,236090,True
jb2481,570,True
76561198034573935,48800,False
76561198034573935,50130,True
76561198034573935,24670,True
76561198034573935,220200,True
76561198034573935,33900,True
76561198072724653,730,True
76561198072724653,289650,False
xKillerInstinct,730,True
galvanicturtles,570,True
JorazGamerGuy,259080,True
JorazGamerGuy,212800,True
JorazGamerGuy,730,True
76561198089131001,203140,True
loominis,335240,True
tcase42,301520,True
gatorgolfing,218620,True
gatorgolfing,252490,True
gatorgolfing,304240,True
gatorgolfing,391540,True
gatorgolfing,271590,True
gatorgolfing,319510,True
gatorgolfing,440,True
gatorgolfing,10090,True
gatorgolfing,730,True
Has2Ragretz,208090,True
76561198067352691,207610,True
76561198060072424,265630,True
76561198060072424,304930,True
76561198060072424,238960,True
76561198060072424,242720,False
76561198065466146,323370,True
76561198065466146,212500,True
76561198065466146,730,True
SGSChief,72850,True
haonman,33230,False
HeavyfromHell,440,True
HeavyfromHell,391540,True
MysticZemo,10150,True
MysticZemo,221640,True
gfire555,301520,True
gfire555,105600,True
76561198202329564,730,True
76561198202329564,218620,True
76561198202329564,304930,True
76561198050768829,730,False
76561198036861500,550,True
76561198088472271,22370,True
HiJason,273110,False
ghostlybug22,570,True
ghostlybug22,730,True
ghostlybug22,8870,True
ghostlybug22,10150,True
ghostlybug22,205100,True
ghostlybug22,252490,True
ghostlybug22,55230,True
GiBaPEzLife,230410,True
GiBaPEzLife,730,True
76561198079080583,437220,True
76561198079080583,72850,True
76561198079227569,273350,True
gillinator,211820,True
76561198095945803,325610,True
76561198095945803,242860,True
Wazzaa_man,212680,True
76561198075871336,322330,True
76561198075871336,214560,True
76561198075871336,34900,False
Glenbluey,234140,True
Glenbluey,322500,True
Glenbluey,620,True
Glenbluey,230410,True
76561198071445832,333930,False
sunnnnnnnnnnnny,730,False
sunnnnnnnnnnnny,4000,True
76561198048230501,70300,True
76561198048230501,230410,True
Fishisaurus,301520,True
Gterrestrial,301520,False
Gterrestrial,236390,True
Gterrestrial,261640,True
Gterrestrial,302830,True
Turntaker,417860,True
76561198052512374,72850,True
76561198052512374,377160,True
gothamsavior24,319630,True
gothamsavior24,221100,True
uhhallo,311210,False
uhhallo,242800,False
Govostype0406,257080,True
Govostype0406,230270,True
Govostype0406,207140,True
76561198003189312,252950,True
76561198149213236,107410,True
farquadspenis,208650,False
farquadspenis,292030,True
farquadspenis,211420,True
FullTimeSilver3,730,True
GravityI,269210,False
GravityI,105600,True
GravityI,209870,True
76561198100417292,218620,True
76561198100417292,440,True
76561197996156672,342560,True
76561197996156672,273350,True
76561197996156672,4920,True
76561197996156672,230190,True
76561197996156672,570,True
76561197996156672,212800,True
76561197996156672,65800,True
GREENMAN41,39000,True
GREENMAN41,232090,True
GREENMAN41,230410,True
GREENMAN41,227940,True
GREENMAN41,250900,True
76561198066611105,212800,True
76561198066611105,323370,True
76561198066611105,221100,True
76561198066611105,440,True
76561198066611105,17390,True
Grelekzel,550,True
Grelekzel,261820,True
76561198016940185,221640,True
greyson_4450,4000,True
greyson_4450,240,True
greyson_4450,259080,True
greyson_4450,550,True
greyson_4450,315880,True
76561198138586856,620,True
76561198138586856,204360,True
76561198138586856,4000,True
76561198138586856,299420,False
ReapersHunt,215470,False
luduwick,211820,True
luduwick,444090,True
luduwick,730,True
luduwick,401920,True
GirlzLikeBears,346110,True
TheWaterGod,4000,True
sphix,258970,True
sphix,305260,True
sphix,304930,True
76561198070892581,262060,True
guhou,107100,True
GuihZito,730,True
mastergamerinfinity,368740,True
Spiritedaway1,222880,True
GungeonRighteer,246620,True
GungeonRighteer,440,True
76561198062447997,730,True
gusso10_,209080,True
76561198053608159,241600,True
Habbyman,219740,True
76561197970519408,25000,False
Haelnorr,317360,True
Haelnorr,730,True
Haelnorr,233450,True
76561198082179266,22300,True
Haitroid,12210,False
Haitroid,219740,True
Haitroid,238960,True
76561198299095634,8190,False
76561198299095634,304930,False
76561198299095634,550,True
76561198299095634,301200,True
76561198299095634,70000,True
76561198299095634,233720,True
76561198074079694,208090,True
Halio99,8930,True
Halio99,730,True
Halio99,440,True
HallowedDragon,105600,True
halofreak61,440,True
halofreak61,220,True
halofreak61,130,True
halofreak61,12110,True
HamThePanMan,570,True
76561198043275956,285440,True
76561198043275956,313740,True
hand0fcthulhu,244850,True
hand0fcthulhu,40400,True
hand0fcthulhu,268650,True
hand0fcthulhu,248570,True
hand0fcthulhu,250600,True
76561198065866954,330830,True
supersushi987,377160,True
supersushi987,384190,True
sopramudar,322330,True
76561198080881484,358150,True
76561198080881484,307780,True
76561198080881484,218620,False
76561198080881484,4000,True
76561198038572397,304050,True
76561198081776244,222880,True
76561198081114534,730,True
76561198081114534,211720,True
76561198077993857,440,False
76561198077993857,730,True
OfficialRagey,570,True
OfficialRagey,322170,True
OfficialRagey,730,True
OfficialRagey,271590,True
TittyDestroyer,252490,True
xxxkennySopxxx,220240,True
xxxkennySopxxx,206210,True
xxxkennySopxxx,35140,True
xxxkennySopxxx,49520,True
xxxkennySopxxx,240,True
xxxkennySopxxx,208480,True
76561198083095219,440,True
HAramabeeHarrrisssooon,302380,True
HAramabeeHarrrisssooon,440,True
HAramabeeHarrrisssooon,3910,True
DANKESTMEMEMACHINEEVER,4000,True
DANKESTMEMEMACHINEEVER,265630,True
lucky-seven,291480,False
lucky-seven,218470,False
lucky-seven,242720,False
DeliciousPuddin,388090,True
DeliciousPuddin,318220,False
DeliciousPuddin,218620,False
DeliciousPuddin,10090,True
DeliciousPuddin,498240,True
76561198119721428,332350,True
76561198119721428,33930,True
76561198072072529,204360,True
76561198121314683,265930,True
76561198121314683,332800,True
76561198123168383,221100,True
harrylolman,271590,False
Harv3yy,730,True
Harv3yy,346110,True
76561198046718131,440,True
Rambo1061,240,True
Rambo1061,252490,False
Rambo1061,56400,True
Rambo1061,301520,True
harvse,357010,True
harvse,218620,True
harvse,8170,False
corhodzic,730,True
hawaiianisswag,440,True
76561198066734993,302670,True
76561198066734993,236390,True
76561198066734993,440,True
76561198066734993,218620,True
76561198066734993,4000,True
76561198066734993,51100,True
76561198066734993,224260,True
76561198103362354,730,True
Nzatz,330350,True
Nzatz,44350,True
Nzatz,3700,True
Nzatz,315430,True
Nzatz,293320,True
Nzatz,300220,True
Nzatz,363490,True
Nzatz,412940,True
fil96,730,True
fil96,205100,True
76561198070092383,8190,True
hecaton_john,72850,True
hecaton_john,228960,True
hecaton_john,227580,True
76561198088531301,730,True
76561198088531301,252490,True
76561198042879129,55475,True
76561198042879129,730,True
76561198042879129,377160,True
76561198042879129,233250,True
76561198042879129,231430,True
TDOJ3DTDO,108600,True
TDOJ3DTDO,48700,True
TDOJ3DTDO,214190,False
HeliDash,4000,True
punkinoz,730,True
imsufferingkillme,55230,True
imsufferingkillme,730,True
hellotherem8,304930,True
hellotherem8,224540,False
fintanboy,249130,True
fintanboy,317400,True
henrydxb,550,True
henrydxb,1250,True
76561198059990081,248860,False
76561198059990081,250400,True
76561198059990081,282070,True
76561198059990081,312210,True
76561198059990081,22380,True
76561198059990081,274310,True
76561198059990081,241540,True
76561198059990081,440,True
bobthehappyterroriest,301520,False
bobthehappyterroriest,730,True
bobthehappyterroriest,386360,True
PimpIt,286080,True
PimpIt,105600,True
76561198062484829,238960,True
76561198062484829,570,True
76561198062484829,389870,True
76561198062484829,230410,True
76561198062484829,21090,True
76561198062484829,239140,True
76561198062484829,17520,True
76561198062484829,268420,True
76561198062484829,1250,True
76561198062484829,212500,True
76561198055335886,261760,True
76561198070690856,244850,True
76561198045953692,261030,True
76561198045953692,218620,True
216712138,72850,True
76561198006679831,236850,False
hewl,264360,True
Gawee08,440,True
76561198123074348,293540,True
76561198123074348,305260,True
76561198123074348,298630,True
76561198123074348,224260,True
76561198123074348,222900,False
76561198123074348,332070,True
76561198123074348,223710,True
76561198123074348,80,False
76561198123074348,236450,True
76561198123074348,4000,True
koconut100,219740,True
koconut100,440,True
76561198036822015,317360,True
76561198036822015,224260,True
76561198036822015,205100,True
highpr,11280,True
highpr,346900,True
highpr,417860,True
CyberBlade,49540,True
76561198042823843,220,True
76561198042823843,730,True
76561198042823843,330830,True
76561198042823843,107410,True
stevenlikesdicks,730,True
Hollowfun,105600,True
Hollowfun,49520,True
Hollowfun,200510,True
Hollowfun,206190,True
Hollowfun,211820,True
Hollowfun,299360,True
Hollowfun,304930,True
Hollowfun,265930,True
Hollowfun,222900,True
Hollowfun,274190,True
holyswifter,105600,True
WildCheese,440,True
WildCheese,230410,True
WildCheese,570,True
WildCheese,209000,True
WildCheese,208090,True
76561198079621961,222880,True
76561198079621961,218620,True
76561198080786408,730,True
quadruplemoney,221100,True
quadruplemoney,209160,True
76561198080644089,209870,True
peoplesidiot,301520,False
peoplesidiot,225540,True
peoplesidiot,417860,True
peoplesidiot,299360,True
peoplesidiot,8190,True
peoplesidiot,220200,True
IrishNZ,221380,True
IrishNZ,33230,True
IrishNZ,570,True
IrishNZ,4550,True
IrishNZ,247240,True
IrishNZ,72850,True
IrishNZ,418070,True
iareasdaft,204300,True
kylesimmonds,232090,False
kylesimmonds,218620,False
kylesimmonds,242760,True
kylesimmonds,263440,True
kylesimmonds,412332,True
DazzaPlays,4000,True
horizon95,252490,True
horizon95,242760,True
horizon95,219740,True
76561198066842598,275850,False
76561198066842598,730,True
76561198066842598,346900,True
HostileTemper,730,True
HostileTemper,323370,True
HostileTemper,207140,True
HostileTemper,304930,True
GenericNonCreativeProfile,346900,True
beefiest,8870,True
b167er,730,True
76561198083780235,730,True
76561198095222559,440,True
huy115,730,True
76561198065934504,43160,True
76561198065934504,24960,True
76561198065934504,215670,True
76561198071399737,252490,True
76561198054285764,268750,True
76561198139694944,730,True
itschewz,44350,True
anthonyrocks65,6060,True
Bhulb,222980,True
76561198047901097,105600,True
76561198054508148,440,True
offlinebyourmine,379720,True
76561198067593136,304050,False
HunkHogan69,41300,True
76561198062884956,620,True
76561198062884956,105600,True
naomibby,730,True
76561198061796524,232810,True
76561198061796524,291410,False
76561198009498722,214950,False
hzqBICEPS,730,True
poopeepeepoo,4000,True
poopeepeepoo,55230,True
poopeepeepoo,339610,True
poopeepeepoo,222900,True
poopeepeepoo,207230,False
poopeepeepoo,730,True
poopeepeepoo,218620,True
poopeepeepoo,224260,True
76561198046190974,570,True
76561198041993527,335190,True
I_BBox_4_u,224260,True
zaintheking,730,False
Ulrikk,249130,True
Ulrikk,304930,True
tickets845,200210,True
tickets845,322330,True
tickets845,286160,True
tickets845,224480,True
folkfrightsa,326480,True
76561198070792786,329950,False
pudjapu,570,True
pudjapu,4000,True
pudjapu,550,True
pudjapu,63380,True
pudjapu,208090,True
pudjapu,382490,True
76561198087871638,4000,True
iampro554433,42719,True
ian_ramsay,297000,False
ian_ramsay,345820,True
ian_ramsay,221380,True
76561198071526072,407530,True
76561198071526072,402570,True
76561198071526072,291550,True
76561198071526072,457197,True
76561198071526072,304930,True
76561198034167696,730,True
nicholasd7,275850,False
nicholasd7,219740,True
nicholasd7,222880,False
76561197990772718,261570,True
IDGam3r,226580,True
IDGam3r,42700,True
IDGam3r,282440,True
IDGam3r,304930,True
IDGam3r,2280,True
IDGam3r,50130,True
IDGam3r,38900,True
IDGam3r,212180,True
HonestlyIdontcares,1840,True
76561198095214263,7670,True
FireInLatin,252950,True
FireInLatin,250760,True
FireInLatin,440,True
FireInLatin,413150,True
FireInLatin,391540,True
IGotDahMunchies,225840,False
76561198068085433,207170,True
76561198068085433,256410,False
76561198068085433,408740,False
76561198068085433,418070,True
76561198068085433,363970,True
76561198068085433,264140,False
macey_moo,287980,True
macey_moo,24010,False
macey_moo,267600,True
macey_moo,41800,True
macey_moo,230290,True
marster1618,218620,True
marster1618,236370,True
marster1618,210770,True
Illuminutter,301520,False
Illuminutter,233250,True
Illuminutter,312210,True
Illuminutter,427520,True
CancerCure,570,True
76561198055499125,322330,True
ImSeriouss,218620,True
ImSeriouss,105600,True
ImSeriouss,570,True
ImSeriouss,211820,True
ImSeriouss,440,True
ImSeriouss,42680,True
ImSeriouss,218620,True
ImSeriouss,105600,True
ImSeriouss,570,True
ImSeriouss,211820,True
ImSeriouss,440,True
ImSeriouss,42680,True
76561198066760486,570,True
76561198223442840,304030,True
76561198223442840,4000,True
76561198223442840,274940,True
dugec01,6880,True
staecrh,218620,False
staecrh,8870,False
infamouscharles,284160,True
infamouscharles,318220,False
Infinitespeed,301520,False
Infinitespeed,279720,True
Infinitespeed,322170,True
76561198095297673,570,True
76561198088860621,417860,True
76561198088860621,440,True
76561198088860621,570,True
76561198088860621,304930,True
76561198088860621,200210,True
76561198088860621,49520,True
76561198068363182,253710,True
sweatmore,730,True
76561198041240181,295490,True
76561198041240181,264200,True
76561198078587197,35450,True
guidetti1,730,True
ias19112000,271290,True
ias19112000,258180,False
ias19112000,6910,True
ias19112000,4000,True
ias19112000,440,False
76561198066084140,377160,True
76561198066084140,214950,True
76561198066084140,252490,True
76561198066084140,242760,True
76561198066084140,47810,True
76561198066084140,105600,True
alexisbest25,33930,True
alexisbest25,253710,False
