user_id,item_id,recommend,playtime_forever,playtime_2weeks,rating
elkpodeush,730,False,5840,0,0.5
elkpodeush,224260,True,2216,0,1.5
elkpodeush,282440,False,641,0,4.5
elkpodeush,24240,True,2221,0,3.0
Elkurr,48000,True,142,0,4.0
76561198076357381,238960,True,1304,0,2.5
elrims,319630,True,1477,0,3.5
elrims,230410,True,3746,0,4.5
elrims,322330,True,2509,0,4.0
elrims,246620,True,1242,19,2.5
Elt0r,271590,True,2567,0,2.0
marshythemarshmallowman,264710,True,402,0,2.5
marshythemarshmallowman,34330,True,12021,0,1.5
76561198071534186,216150,True,3140,0,2.0
76561198071534186,237310,True,43998,0,4.5
76561198045272489,6060,True,784,0,1.5
Ember1654,200210,True,2399,0,5.0
Ember1654,18500,True,200,0,4.0
Ember1654,238460,True,260,0,0.5
Ember1654,107100,True,293,0,5.0
EmperorFaiz,206420,True,4441,0,3.5
emporer88,233250,True,27610,0,3.5
emporer88,244850,True,9182,0,1.0
emporer88,245620,True,3365,0,3.5
mting4,232090,True,321,0,0.5
76561198065344627,109600,True,468,0,5.0
76561198065344627,109600,True,468,0,0.5
76561198065344627,109600,True,468,0,5.0
76561198065344627,109600,True,468,0,1.5
76561198065344627,250320,True,1062,0,1.0
76561198065344627,250320,True,1062,0,2.0
76561198065344627,250320,True,1062,0,2.0
76561198065344627,250320,True,1062,0,2.5
76561198065344627,204360,True,641,0,1.5
76561198065344627,204360,True,641,0,2.5
76561198065344627,204360,True,641,0,2.0
76561198065344627,204360,True,641,0,2.5
76561198065344627,250760,True,622,0,0.5
76561198065344627,250760,True,622,0,4.0
76561198065344627,250760,True,622,0,5.0
76561198065344627,250760,True,622,0,5.0
76561198065344627,49520,True,9344,0,1.0
76561198065344627,49520,True,9344,0,3.5
76561198065344627,49520,True,9344,0,2.0
76561198065344627,49520,True,9344,0,3.5
76561198112984906,220240,True,4642,0,2.0
76561198112984906,218620,True,27082,707,1.0
Enska,208650,False,2247,0,2.5
76561198053524100,206500,False,685,0,2.5
CaptainCrytec,230410,True,97257,2273,4.0
CaptainCrytec,232090,True,352,0,1.0
CaptainCrytec,4000,True,1466,0,2.0
CaptainCrytec,218230,True,16426,0,1.5
epiclyralphy,346110,True,7424,0,3.5
76561198094065803,72850,True,7146,4,4.0
76561198094065803,298630,True,622,0,5.0
76561198094065803,220200,True,10387,123,5.0
76561198094065803,55230,True,2044,0,4.5
youareverygay,248570,True,8171,0,2.5
epicsnail1996,251570,False,36,0,0.5
chumlee0409,433850,True,7414,4,0.5
chumlee0409,295110,True,8514,0,4.5
doyouwantorp,319510,True,233,0,1.5
doyouwantorp,332800,True,22,0,2.5
doyouwantorp,381210,True,3712,13,3.5
holy_angel_of_death,8930,True,11266,0,4.0
radiusstep,304930,True,2044,0,4.5
76561198052272007,311210,True,5379,0,0.5
76561198052272007,333930,True,4444,0,3.0
escapetradingprofile,730,True,62758,61,1.0
76561198048432706,301910,True,18934,0,2.5
76561198048432706,4000,True,1758,0,2.0
esem88,4920,True,198,0,4.5
esem88,4000,True,11026,0,2.5
esem88,220240,True,3423,0,2.0
76561198095949314,250900,True,1525,98,3.0
76561198095949314,113200,True,13125,0,2.5
12DeAgostoAs12HRSe26MIN,230410,True,1946,0,2.5
AlastorSeah,35450,True,68,0,2.5
Esvada,8930,True,1326,512,1.0
DEx-XYZ,304930,True,2791,0,4.5
DEx-XYZ,550,True,3400,0,2.5
eternalblast,244850,True,838,0,0.5
eterna_amn,8190,True,9579,0,0.5
76561198070692098,242760,True,3969,162,4.5
76561198070692098,377160,False,11819,1052,1.5
TempestNZ,204880,True,18420,0,3.0
Etoka,204880,True,1637,0,4.5
Pinguinbeta18,113200,True,5683,0,2.5
Pinguinbeta18,204300,True,19649,0,4.0
Eudanil,222730,True,480,0,0.5
Eudanil,72850,True,9335,0,3.5
76561198048578169,211420,True,3323,0,5.0
eunmac,422420,True,34,0,5.0
eunmac,370240,False,325,0,1.5
eunmac,302510,False,1600,0,0.5
Tropic_Thunder_,4000,True,25549,0,0.5
Tropic_Thunder_,248570,False,65,0,4.0
Tropic_Thunder_,304930,True,3841,0,2.5
Everae,3830,True,928,0,2.0
Everae,107100,True,572,0,4.0
Everae,212500,True,1205,0,2.0
BitchIAmGod,218620,True,1327,47,0.5
BitchIAmGod,730,False,34924,2173,1.0
BitchIAmGod,4000,True,19648,0,2.0
Eviloverlord1987BC,220200,True,38340,0,2.0
76561198102826090,730,True,40023,500,3.0
76561197981374310,200510,True,3319,0,3.5
76561198079314344,297020,True,41,0,3.0
Exhilaration,104900,True,340,0,1.0
Exhilaration,230410,True,62168,114,2.5
76561198128996717,313120,True,1005,0,5.0
76561198128996717,730,True,64406,270,4.5
chroniclescreation,218620,True,3324,0,4.5
chroniclescreation,730,True,81230,533,3.0
Exodus20010,550,True,9459,0,4.5
fam4,730,True,83431,1642,3.5
fam4,218620,True,11247,1,3.5
Externalz,275850,False,778,0,4.5
Externalz,730,True,37419,0,5.0
Externalz,218230,True,23480,0,4.5
ExtraSpicySauce,219640,True,4174,0,2.0
Ezenthar,212680,True,1686,0,3.5
Ezenthar,22380,True,4759,0,2.0
Ezenthar,211820,True,1114,0,3.0
gaynurds,256410,True,1658,0,0.5
faffandtheworldfaffswithyou,234140,True,436,0,5.0
faffandtheworldfaffswithyou,319630,True,797,0,4.5
faffandtheworldfaffswithyou,218620,True,50207,859,1.5
faffandtheworldfaffswithyou,204100,True,890,0,2.0
faffandtheworldfaffswithyou,24240,True,853,0,1.5
faffandtheworldfaffswithyou,202170,True,2700,0,3.0
76561198066295384,730,False,45407,1,5.0
76561198091572560,273350,True,16,0,3.0
76561198091572560,105600,True,2042,39,3.0
fab032,374320,True,6699,2,1.5
fab032,227940,True,5911,0,4.5
fab032,107410,True,7035,0,2.5
minecraftmodder,4000,True,20380,0,4.5
LucasArthur,227680,False,78,0,3.5
LucasArthur,221380,True,8365,0,4.0
LucasArthur,48240,True,3466,0,2.5
LucasArthur,231430,True,9793,44,4.0
LucasArthur,48700,True,3321,0,2.0
LucasArthur,22600,True,264,0,1.5
76561198098358388,1250,True,3567,0,3.0
dogrider,243870,True,1035,0,4.5
dogrider,230410,True,24284,0,3.5
dogrider,352460,True,55,0,4.5
76561198060177221,200510,True,31058,265,5.0
76561198060177221,268500,True,9906,0,3.5
76561198060177221,8870,False,718,0,2.5
breadedaustralia,242760,True,4662,0,2.0
breadedaustralia,377160,True,29869,1181,0.5
breadedaustralia,261640,False,6783,0,0.5
breadedaustralia,268500,True,5840,0,0.5
breadedaustralia,209650,False,1411,0,5.0
breadedaustralia,108600,True,7456,0,1.0
breadedaustralia,219740,True,18544,0,2.5
digitalgateway777,730,True,77230,4271,4.5
Faawks,234140,True,2560,0,0.5
Faawks,6910,True,639,0,3.5
bigchillkid,393420,True,374,0,2.0
bigchillkid,271590,True,16507,479,1.5
DannyV8,244850,True,50461,0,2.5
Ifuckedmycompanioncube,33230,True,2825,0,4.0
Ifuckedmycompanioncube,400,True,359,0,1.0
Ifuckedmycompanioncube,4000,True,6586,0,1.5
Ifuckedmycompanioncube,72850,False,40242,0,2.5
FahRockZa,304930,True,2724,0,3.0
failninja1,221100,True,2667,0,4.0
oishigreenteaisaverynicedrink,209870,True,9204,0,4.5
oishigreenteaisaverynicedrink,234710,True,525,0,2.0
FALL3NAngel,271290,True,36,0,1.5
ManFallout,17410,True,4008,0,2.0
ManFallout,265930,False,189,0,3.0
76561198076307555,22370,True,396,0,1.5
76561198076307555,377160,True,13430,113,3.0
Wharbagarble,391540,True,822,5,4.0
Wharbagarble,104700,True,258,0,3.0
76561197965059579,230410,True,30483,0,4.5
76561198061001172,264200,True,2200,0,4.5
76561198083453517,208090,False,956,0,4.5
fantomexican,7670,True,981,0,3.0
fantomexican,7670,True,981,0,4.5
fantomexican,7670,True,981,0,1.5
fantomexican,7670,True,981,0,3.5
fantomexican,211400,True,128,0,0.5
fantomexican,211400,True,128,0,4.5
fantomexican,211400,True,128,0,2.5
fantomexican,211400,True,128,0,5.0
76561198077199736,230410,True,11824,0,4.5
Billy_The_Dog,431240,True,255,0,5.0
Billy_The_Dog,730,True,50129,94,1.0
fastik4321,4000,True,60676,0,0.5
FatChicken420,319630,True,16641,0,3.0
FatChicken420,265630,True,374,0,4.5
FatChicken420,220,True,2399,0,4.0
76561198091325442,218620,True,17014,57,2.0
feemdeusenosirmao,730,True,64903,0,4.0
76561198093380344,292030,True,10579,0,1.5
76561198093380344,238010,True,2668,0,0.5
fatkings,42910,True,136,0,0.5
fatkings,550,True,1112,0,4.0
bbcsfaul,227300,True,2643,0,2.5
bbcsfaul,730,True,47995,259,4.5
bbcsfaul,220,True,1697,0,2.0
bbcsfaul,214490,True,1632,0,3.0
76561198066375702,239030,True,758,0,4.0
76561198066375702,239030,True,758,0,5.0
76561198066375702,239030,True,758,0,0.5
76561198066375702,239030,True,758,0,4.0
EthoXGaming,24240,True,664,0,2.0
EthoXGaming,24240,True,664,0,3.0
EthoXGaming,24240,True,664,0,0.5
EthoXGaming,24240,True,664,0,2.0
EthoXGaming,312990,True,320,0,4.0
EthoXGaming,312990,True,320,0,3.0
EthoXGaming,312990,True,320,0,3.0
EthoXGaming,312990,True,320,0,3.0
EthoXGaming,243870,False,66,0,3.0
EthoXGaming,243870,False,66,0,5.0
EthoXGaming,243870,False,66,0,4.5
EthoXGaming,243870,False,66,0,4.0
EthoXGaming,304930,True,329,21,4.0
EthoXGaming,304930,True,329,21,1.0
EthoXGaming,304930,True,329,21,5.0
EthoXGaming,304930,True,329,21,2.5
76561197971077817,9200,True,3581,0,3.0
fazz,20,True,50121,0,4.5
nene_oficial,252490,True,5343,47,1.0
nene_oficial,730,True,9317,1644,2.0
FalconsProfile,42680,True,798,0,0.5
fearedwolf64,381210,True,438,0,3.0
76561198011735059,206420,True,1013,0,4.0
76561198011735059,212180,True,441,0,2.5
Rushalike,211820,True,1772,0,4.0
federige,252490,False,9056,0,4.5
federige,91310,True,420,0,2.0
s2006mark,730,True,36208,297,5.0
Johnnyfuckingwonny,301520,True,5823,0,2.0
76561198085571748,223710,False,82,0,1.0
76561198085571748,47890,True,6331,0,4.0
76561198085571748,224260,False,539,0,4.5
76561198050582418,391540,True,1939,0,3.0
76561198050582418,220860,True,461,0,2.5
choprang,230410,True,22619,0,3.0
76561198057540371,72850,False,542,0,1.5
76561198057540371,65980,True,6219,0,0.5
Flashfennec,383080,True,7,0,1.5
AzzCat95,225080,True,205,0,5.0
FestiveDuckGaming,359550,True,13994,1407,4.5
ITS-A-FIDO,620,True,1725,0,4.5
ITS-A-FIDO,6060,True,137,0,3.5
FieryWolf29,219890,True,197,0,1.0
FieryWolf29,391540,True,1059,0,2.5
FiggidyJiggidy,223470,True,3113,87,1.0
FiggidyJiggidy,48700,True,8068,0,4.5
FiggidyJiggidy,730,True,55053,95,4.5
FiggidyJiggidy,43160,True,1000,0,1.5
76561198059849113,730,True,40426,3,2.5
76561198093816684,304930,True,1546,0,2.0
76561198079316104,218620,True,22421,0,2.0
76561198090110632,113200,True,1671,0,0.5
thisisTAYZ,304930,True,1322,59,1.0
Findoogle,296470,True,349,0,0.5
Findoogle,208090,True,58,0,1.0
Findoogle,550,True,592,0,3.5
Findoogle,250260,True,610,0,5.0
Findoogle,4000,True,24299,726,5.0
Findoogle,319510,True,890,0,4.0
Findoogle,22330,True,266,0,2.5
Findoogle,45740,True,568,0,1.0
Findoogle,240,True,1096,0,3.5
Findoogle,257750,True,187,0,2.5
Nightmare3456,313340,True,144,0,1.0
finnix17,232010,True,13578,0,1.5
killthewildlife,107410,True,31480,0,0.5
FireBathz,244850,True,4043,0,1.0
76561198059743525,374320,True,7912,0,5.0
76561198059743525,212680,True,592,0,1.5
76561198059743525,105450,True,3650,0,4.0
76561198059743525,8930,True,14947,445,1.0
76561198059743525,221380,True,6338,0,3.5
76561198012424984,4000,False,476,0,3.5
FireHalo,730,True,32112,173,1.0
FireHalo,230410,True,1693,0,3.5
76561198064195918,730,True,17437,0,4.0
firestarter2001,48240,True,18804,0,2.5
firestarter2001,301520,True,6884,0,1.0
firestarter2001,242760,True,447,0,2.5
firnin_hanks,271590,True,7866,0,5.0
firnin_hanks,218620,True,24672,0,3.0
firnin_hanks,296470,True,106,0,2.0
mfsdb,221100,False,491,0,1.0
76561198075473858,226700,True,2392,0,0.5
bails121,4000,True,2355,0,4.0
FEEEEESH,322170,True,608,0,3.0
unaffected,209160,True,335,0,1.0
76561198071559369,231430,True,17420,0,2.5
76561198086945652,72850,True,4867,0,1.0
76561198032750680,332800,True,417,0,3.0
FlameOfNagashi,252330,True,28,0,4.5
FlandersRJ,8930,True,3735,0,5.0
FlappyPants,730,True,14080,144,2.5
Flatesprofile,204360,True,12626,18,5.0
Flatesprofile,219740,True,5243,0,2.0
Flatesprofile,322330,True,37824,544,4.5
Flatesprofile,4000,True,91779,0,2.0
pancakesss,243470,False,3079,0,0.5
pancakesss,243470,False,3079,0,3.0
pancakesss,243470,False,3079,0,5.0
pancakesss,243470,False,3079,0,2.0
pancakesss,4000,True,23911,0,4.5
pancakesss,4000,True,23911,0,2.0
pancakesss,4000,True,23911,0,0.5
pancakesss,4000,True,23911,0,0.5
pancakesss,72850,True,1329,0,5.0
pancakesss,72850,True,1329,0,3.0
pancakesss,72850,True,1329,0,4.0
pancakesss,72850,True,1329,0,2.0
pancakesss,221910,True,24,0,5.0
pancakesss,221910,True,24,0,1.5
pancakesss,221910,True,24,0,1.0
pancakesss,221910,True,24,0,5.0
pancakesss,206420,True,1298,0,1.0
pancakesss,206420,True,1298,0,3.0
pancakesss,206420,True,1298,0,0.5
pancakesss,206420,True,1298,0,2.5
flechertel,211420,False,116,0,0.5
76561198028154730,218620,True,1410,0,2.5
flix141,221100,True,12532,0,3.0
Connorispurple,319510,True,1290,0,1.5
Connorispurple,319510,True,1290,0,4.5
Connorispurple,319510,True,1290,0,2.5
Connorispurple,319510,True,1290,0,3.5
FloppyMop,730,True,27720,0,3.0
76561198061775209,4700,True,4374,0,1.0
JimmyNaar,244850,True,1249,0,5.0
JimmyNaar,70000,True,54,0,2.0
76561198024527983,221100,True,14922,33,2.5
76561198024527983,344760,True,4743,0,4.0
76561198024527983,215470,True,2656,0,4.5
76561198046418559,381210,False,136,0,1.5
76561198046418559,316010,True,914,0,5.0
76561198088743596,301520,True,9,0,3.0
76561198055135811,218130,True,831,0,2.0
foe99FTW,4000,True,32003,0,5.0
foe99FTW,245470,True,111,0,5.0
fhmmr,211820,True,8569,29,0.5
fhmmr,312990,True,32,0,3.5
76561198069934081,40700,True,529,0,1.0
76561198147471031,221100,True,3116,5,5.0
76561198147471031,227940,False,58,0,4.0
76561198147471031,113420,True,191,0,5.0
76561198147471031,8930,True,688,0,0.5
76561198147471031,72850,True,3823,0,4.0
vietsupercar,252950,True,4004,0,1.0
76561198027084051,219890,True,608,0,1.0
76561198027084051,256290,False,8,0,3.5
76561197981425218,221100,False,3280,0,2.5
76561197981425218,730,True,129269,2930,0.5
76561197981425218,252490,True,16029,2129,3.5
PepperMinty,312990,True,121,0,3.5
eggheads,381210,True,1384,6,3.5
76561198110959352,4000,True,31626,0,3.5
76561197999075044,226720,True,820,0,4.5
76561197999075044,226720,True,820,0,3.0
76561197999075044,226720,True,820,0,0.5
76561197999075044,226720,True,820,0,1.5
szinc,207230,True,67,0,3.0
forumjoe,26500,True,599,0,4.5
76561198087142327,381210,True,1241,1241,5.0
76561198116801566,218620,False,17046,302,2.5
76561198059167447,107410,True,20665,0,5.0
76561198074244100,373420,True,5506,0,4.5
podeirladenunciar,10180,True,557,0,4.0
podeirladenunciar,209160,False,368,0,4.5
podeirladenunciar,319630,True,603,0,3.5
podeirladenunciar,271590,True,11976,18,5.0
podeirladenunciar,12120,True,96,0,3.0
podeirladenunciar,237110,True,1143,0,4.0
SqrRoot1,218620,True,5321,0,4.0
76561198059271374,265930,True,54,0,4.5
76561198091199302,72850,True,4776,0,5.0
76561198091199302,221100,True,2956,0,5.0
76561198091199302,4000,True,728,0,4.0
76561198091199302,227940,True,1915,42,3.5
76561198091199302,226700,True,2404,0,3.0
76561198091199302,236390,True,9827,0,0.5
gdy3120,500,True,132,0,2.0
76561198041589240,301520,False,98,0,5.0
76561198041589240,10180,True,8911,0,4.0
76561198045932885,319630,True,734,0,1.0
76561198045932885,255710,True,2706,0,2.5
113595,274190,True,438,0,1.0
113595,304930,True,19499,2760,3.5
113595,214560,True,447,0,1.0
fredericktb,730,True,18196,839,3.0
fredericktb,4000,True,15503,113,2.5
76561198071717735,730,True,129123,1644,2.5
76561198068890475,218620,True,7685,0,2.0
beautifulgu00d,730,True,50275,92,0.5
beautifulgu00d,209080,False,455,0,3.5
beautifulgu00d,252490,False,1053,0,1.5
Freefyre,99900,True,18153,0,3.0
76561198089576595,220240,True,3332,0,4.5
76561198089576595,218620,True,7090,0,1.5
434238948,104900,True,354,0,0.5
434238948,374570,True,0,0,5.0
434238948,304930,True,3088,0,4.0
434238948,4000,True,29490,1,4.5
434238948,49520,True,481,0,5.0
434238948,63380,True,341,0,3.0
limlolhao,730,True,27932,53,4.0
BloodNihilist,250320,True,1197,0,0.5
BloodNihilist,212680,True,3143,4,1.5
76561198067805986,437220,True,1648,0,4.0
76561198067805986,225540,True,4911,90,1.0
76561198067805986,252490,False,40981,1234,0.5
76561198067805986,275850,False,356,0,1.0
76561198067805986,8870,True,401,26,3.5
76561198067805986,7670,True,10,0,2.5
76561198067805986,359050,True,32,0,0.5
tutthetwo,48700,True,16621,21,3.0
76561198085097560,730,True,45985,131,5.0
frikcha,211820,True,1542,0,0.5
frikcha,330830,True,442,0,4.0
frikcha,391540,True,282,0,3.5
frikcha,268750,True,72,0,3.5
frikcha,207140,True,771,0,3.5
frikcha,265930,True,34,0,4.0
frikcha,304930,False,37,0,1.5
frikcha,241600,True,28,0,4.5
Frizick,238960,True,90868,4007,1.0
astrophysicsblackguy,730,True,54353,576,5.0
astrophysicsblackguy,317360,True,5,0,3.0
Gun_p0wder,4000,True,45791,0,5.0
Frogpro007,243870,True,3452,0,0.5
Frogpro007,236390,True,30902,527,1.5
Frogpro007,65790,False,18,0,4.0
joex10,7940,True,1471,0,0.5
Froppz,248820,True,5071,0,2.5
Froppz,274940,True,4501,0,1.5
Froppz,233740,False,211,0,1.5
Froppz,34900,True,228,0,3.5
FrostieDaFurry,334230,True,10936,0,2.0
FrostyBlizzard,266840,True,1124,0,5.0
FrostyBlizzard,266840,True,1124,0,3.0
FrostyBlizzard,266840,True,1124,0,0.5
FrostyBlizzard,266840,True,1124,0,4.5
FrostyBlizzard,8930,False,11220,0,5.0
FrostyBlizzard,8930,False,11220,0,4.5
FrostyBlizzard,8930,False,11220,0,3.5
FrostyBlizzard,8930,False,11220,0,2.0
FrostyBlizzard,96100,True,77,0,1.5
FrostyBlizzard,96100,True,77,0,1.5
FrostyBlizzard,96100,True,77,0,1.0
FrostyBlizzard,96100,True,77,0,4.5
FrostyBlizzard,63380,False,25,0,4.0
FrostyBlizzard,63380,False,25,0,2.5
FrostyBlizzard,63380,False,25,0,2.0
FrostyBlizzard,63380,False,25,0,4.5
76561198188011631,241930,True,1571,116,1.5
76561198188011631,307780,False,185,0,1.0
76561198188011631,255710,True,1965,0,4.0
76561198188011631,72850,True,2737,183,5.0
HNSNGIRAFFE,238210,True,396,0,3.5
jj_teh_jetplane,203770,True,2154,0,0.5
ghostday,234140,True,2297,0,4.5
ghostday,240,True,2352,0,5.0
Sickunt123,230410,True,45009,932,4.0
Sickunt123,377160,True,22954,54,1.0
venbeer,218620,False,29449,0,1.5
venbeer,273350,True,96,0,2.0
venbeer,208650,False,118,0,1.0
venbeer,386360,True,205,0,0.5
venbeer,304930,True,3076,0,2.5
venbeer,264710,True,4091,178,1.5
venbeer,291550,True,691,0,2.5
venbeer,311210,True,428,0,3.5
venbeer,333930,False,20,0,0.5
Aclol0107,218620,True,4770,0,3.5
76561198015904026,252490,True,10004,0,2.0
76561198015904026,296470,True,375,0,0.5
76561198045524996,281990,False,1070,277,1.0
InwPaiyouknow,218620,False,5555,0,3.5
InwPaiyouknow,208650,True,410,0,1.0
InwPaiyouknow,231140,True,90,0,0.5
InwPaiyouknow,275850,False,560,0,4.0
76561198052497676,252490,True,9261,535,4.0
serafiki,379720,True,1224,0,4.5
serafiki,247080,True,320,4,4.0
fummywumkins,211820,False,4878,0,5.0
fummywumkins,221100,False,689,0,1.5
fummywumkins,34900,False,84,0,2.5
fummywumkins,265930,False,195,0,2.5
76561198067106876,730,True,3365,0,1.5
Imascatman,34900,False,295,0,3.5
Imascatman,335240,True,21238,3,2.5
Imascatman,32350,False,45,0,1.0
Imascatman,219740,True,4256,0,5.0
funnysuntadm,230410,True,224,0,1.5
funnysuntadm,4000,True,3408,0,3.0
funnysuntadm,730,True,15806,98,2.0
funnysuntadm,7670,True,631,0,1.0
funnysuntadm,35450,True,2004,0,3.0
funnysuntadm,550,True,4563,79,1.5
funnysuntadm,218620,True,973,0,3.5
FURYZ619,204360,True,1819,0,5.0
76561198082699893,212070,True,5412,0,3.5
76561198082699893,236390,True,25017,0,2.5
76561198082699893,227940,True,30876,851,1.0
Hikofuyu,355180,False,538,0,4.5
76561198057416678,238430,True,1659,0,0.5
fuzzi99,224060,True,315,0,5.0
fuzzi99,48240,True,2619,0,3.0
76561198058535518,319630,True,797,0,0.5
xenial,230410,True,23,0,1.5
76561198172234061,417860,True,41,0,1.5
Celerius,6060,True,330,0,4.0
banksyyo,275850,False,2031,0,4.5
banksyyo,374320,True,11112,0,4.0
banksyyo,218620,True,1246,0,4.5
banksyyo,17390,True,311,0,3.5
banksyyo,233130,True,923,0,3.5
banksyyo,417860,True,27,0,5.0
banksyyo,12140,True,44,0,1.5
76561198010653835,218620,False,40486,0,3.5
76561198010653835,3590,True,6831,0,2.0
76561198010653835,209270,False,1675,0,1.5
76561198010653835,17570,True,6000,0,2.0
76561198010653835,287450,True,1176,0,0.5
76561198072930493,427520,True,3224,0,2.5
76561198072930493,233250,True,3190,0,0.5
76561198072930493,104900,True,10,0,5.0
76561198072930493,236390,True,38153,0,4.0
76561198072930493,220200,True,6092,0,1.5
76561198059241716,4000,False,8012,0,2.0
76561198059241716,304930,True,1064,0,1.5
76561198059241716,224260,True,845,0,1.0
76561198064006861,302510,True,485,0,3.0
GabrielTeo,221100,True,4566,0,0.5
GabrielTeo,226700,False,35688,0,0.5
gabbler123,219150,True,686,0,1.0
gabbler123,34900,True,106,11,0.5
gabbler123,107100,True,737,0,1.0
gabbler123,730,True,28616,1169,4.0
gabbler123,1250,True,5545,0,1.5
gabbler123,322170,True,2753,0,2.0
pancakes37,6060,True,698,0,4.0
pancakes37,359320,True,502,0,1.0
pancakes37,266430,True,101,0,5.0
pancakes37,265930,True,2079,0,3.0
pancakes37,104900,True,560,0,1.5
pancakes37,301520,True,477,0,4.0
pancakes37,4000,True,116918,106,0.5
76561198084533872,231060,False,3836,0,2.5
76561198007914001,252490,True,10335,0,4.0
gamerexq,48000,True,437,0,2.0
gamerexq,207610,True,766,0,0.5
gamerexq,7670,True,597,0,4.5
gamerexq,227100,True,357,0,1.0
76561198032459795,203770,True,274817,9,2.5
Gamester101,113400,True,8990,0,3.0
Gamester101,550,True,3994,0,5.0
Gamester101,211820,True,4526,0,0.5
Gamester101,223710,True,95,0,3.5
Gamester101,213650,True,179,0,2.5
Gamester101,500,True,764,0,4.0
76561198152535010,4000,True,7029,870,2.0
76561198152535010,249130,True,22333,0,0.5
76561198152535010,8930,True,3345,0,4.5
76561198152535010,312990,True,184,0,1.5
76561198067309171,383080,True,42996,0,2.5
76561198067309171,730,True,82823,633,1.0
76561198067309171,370240,False,284,0,4.5
76561198067309171,313120,True,507,0,5.0
76561198067309171,242760,True,1474,0,1.5
76561198067309171,218620,True,7606,0,2.5
76561198067309171,304050,False,115,0,5.0
76561198067309171,262060,True,949,0,1.0
deleteme14,237310,True,18773,12,5.0
Gatsukama,42910,True,713,0,4.0
PresidentialHomo,221640,True,355,0,2.0
PresidentialHomo,211420,True,5738,0,2.0
Gazza9900,224540,True,22571,0,2.0
reijimate,234710,True,151,0,2.5
reijimate,304050,True,5846,332,1.0
reijimate,31280,False,416,0,1.5
reijimate,104700,False,66,6,4.5
reijimate,386360,False,1455,0,4.0
reijimate,730,False,43354,435,3.0
adrianhogan,374570,True,0,0,5.0
OneandOnlySwagKing,57300,True,53,0,2.0
gedehamsen08,237310,True,48671,0,4.0
gedehamsen08,4000,True,19808,0,1.5
Gee3332,226700,True,986,0,2.0
Gee3332,218620,True,4922,0,5.0
Gee3332,271590,True,26110,241,5.0
Gee3332,550,True,764,0,1.5
Gee3332,206420,True,636,0,5.0
shumting,363970,True,4609,0,2.5
fakesmg4,218620,False,32481,0,0.5
fakesmg4,51100,True,634,0,2.5
fakesmg4,107900,False,196,0,0.5
fakesmg4,224600,True,944,0,3.5
fakesmg4,222880,True,18203,0,0.5
generalbutface,224540,True,3707,0,0.5
HourlyCookie,22380,True,5717,0,2.0
76561198001508595,550,True,6142,0,1.0
geoskio,4000,True,163509,1829,2.5
76561198086545438,335330,False,9,0,3.0
76561198049424642,253710,False,35,0,4.5
76561198049424642,70,True,2867,0,1.5
76561198046976160,105450,True,4053,109,0.5
76561198046976160,250320,True,542,0,2.5
76561198134334226,271590,True,19925,26,2.5
76561198134334226,233450,True,3475,0,5.0
76561198062915082,349480,True,1200,0,5.0
xXGeronimo,207610,True,740,0,3.5
xXGeronimo,211400,True,207,0,1.5
76561198067914627,34330,True,365,0,1.5
76561198067914627,218620,True,15094,0,5.0
76561198067914627,4000,True,21150,30,0.5
76561198067914627,8870,True,703,0,3.0
76561198067914627,91310,True,1020,0,2.0
76561198067914627,216250,True,847,0,1.0
76561198067914627,377160,True,12527,0,4.5
76561198085432440,242760,True,591,0,4.0
76561198051582488,221100,True,15625,0,1.5
76561198051582488,72850,True,3989,0,3.0
76561198135174028,206500,True,605,0,1.0
76561198073209907,243870,True,1215,0,5.0
76561198073209907,346110,True,12423,0,3.5
76561198073209907,219740,True,871,0,2.0
regalgjblue,300,True,994,0,3.0
regalgjblue,218230,False,1827,0,4.0
tjwellman,204360,True,4127,0,0.5
tjwellman,269210,True,2925,0,2.0
jon4hh,433850,True,197,0,2.5
jon4hh,730,True,27998,0,4.0
76561198072365224,43160,True,1147,0,0.5
76561198072365224,208090,True,22,0,3.5
76561198080302623,236390,True,4270,0,2.0
76561198080302623,209870,False,936,0,2.0
76561198080302623,218230,False,973,0,5.0
76561198080302623,91310,False,75,0,4.5
76561198080302623,200210,True,426,0,1.5
thekangacommando,275850,True,1445,80,1.0
thekangacommando,244850,True,1295,0,3.5
thekangacommando,8190,True,1652,0,3.5
76561198020361485,233130,True,567,0,5.0
Gigs44,282070,True,1532,0,5.0
chillio,730,True,128186,135,0.5
76561198049946995,242050,True,5564,0,4.0
76561198049946995,34330,True,7536,6,4.5
76561198049946995,244850,True,8063,0,3.0
ginger_ginger,233450,True,8308,0,1.5
Joshooaa,221100,False,260,0,4.0
123232343432555686888554456555,274940,True,627,0,2.0
The_GLaDOS_Gamer,620,True,30614,0,2.0
The_GLaDOS_Gamer,4000,True,60160,0,4.5
The_GLaDOS_Gamer,317400,True,671,0,0.5
The_GLaDOS_Gamer,265930,True,760,0,4.0
GLADTOHELP,359320,True,1201,0,1.0
GLADTOHELP,236390,True,3742,0,2.5
GLADTOHELP,227300,True,1448,30,1.0
GLADTOHELP,107410,True,39849,599,4.0
Smiley_Riley02,221100,True,26670,0,0.5
76561198065212900,295110,True,566,0,1.5
76561198065212900,730,True,21033,0,3.5
76561198065212900,236390,True,13496,0,1.5
76561198069082998,218620,False,36904,0,5.0
76561198069082998,730,False,52094,0,1.0
