user_id,item_id,recommend,steam_id,playtime_forever,playtime_2weeks,id
60324133769,40800,True,76561198005619140,147,0,1894
ToastedFiggin,261180,True,76561197990497194,873,0,1895
76561198045904236,8930,True,76561198045904236,38330,1192,1896
76561198092114416,212680,True,76561198092114416,6604,0,1897
tobyowner,252950,True,76561198083905703,8672,605,1898
tobyowner,107410,True,76561198083905703,2972,0,1898
tobyowner,221100,True,76561198083905703,8173,0,1898
tobyowner,268500,True,76561198083905703,1246,0,1898
tobyowner,292030,True,76561198083905703,9219,0,1898
tobyowner,319630,True,76561198083905703,550,0,1898
tobyowner,218230,True,76561198083905703,36906,0,1898
hungrycerealkiller,221100,True,76561198056787975,1698,0,1899
hungrycerealkiller,242760,True,76561198056787975,633,0,1899
2011368123,206440,True,76561198042598239,496,0,1900
76561197993255329,242860,False,76561197993255329,242,0,1901
Delphaeus,49520,True,76561197986535149,15456,0,1902
Delphaeus,222880,True,76561197986535149,8599,20,1902
Delphaeus,92800,True,76561197986535149,1348,0,1902
PorraPelaMorDeDeus,730,True,76561198085230713,61831,122,1903
76561198051820003,377160,True,76561198051820003,8717,0,1904
76561198051820003,22380,True,76561198051820003,25423,0,1904
bemyass,219890,True,76561198067655251,541,0,1905
Tonmonkeyla,218620,False,76561198053068722,4330,0,1906
Tonmonkeyla,72850,True,76561198053068722,4368,0,1906
Skydogsgaming,227940,True,76561198261018670,23675,3172,1907
Skydogsgaming,227940,True,76561198261018670,23675,3172,1907
Skydogsgaming,227940,True,76561198261018670,23675,3172,1907
Skydogsgaming,227940,True,76561198261018670,23675,3172,1907
bastson,22600,True,76561198077255625,1360,0,1908
bastson,40800,True,76561198077255625,230,0,1908
bastson,207140,True,76561198077255625,1213,0,1908
tonyzerk,4000,True,76561198045926457,5294,41,1909
Torca2001,244850,True,76561198070379736,51717,0,1910
SuchAWeeaboo,304930,True,76561198080958798,7772,0,1911
76561198085216751,4000,True,76561198085216751,38974,0,1912
76561198022862450,730,True,76561198022862450,28971,0,1913
76561198062278911,292030,True,76561198062278911,5363,0,1914
76561198062278911,377160,True,76561198062278911,9939,16,1914
76561198062278911,218620,True,76561198062278911,24571,0,1914
76561198062278911,72850,True,76561198062278911,40401,0,1914
76561198062278911,241930,True,76561198062278911,2182,24,1914
76561198062278911,105600,True,76561198062278911,1449,0,1914
76561198062278911,22380,True,76561198062278911,26586,0,1914
76561198062278911,4000,True,76561198062278911,3378,0,1914
63Hayden,333930,True,76561198050556457,707,0,1915
63Hayden,346900,True,76561198050556457,2665,0,1915
63Hayden,262410,True,76561198050556457,5892,267,1915
63Hayden,620,True,76561198050556457,1923,413,1915
63Hayden,550,True,76561198050556457,2700,39,1915
63Hayden,22380,True,76561198050556457,5007,0,1915
Vector3478,304930,True,76561198089673624,3271,4,1916
Vector3478,304930,True,76561198089673624,3271,4,1916
Vector3478,304930,True,76561198089673624,3271,4,1916
Vector3478,304930,True,76561198089673624,3271,4,1916
76561197980641293,730,True,76561197980641293,8845,280,1917
76561197980641293,55100,True,76561197980641293,56,16,1917
76561198073607481,306130,True,76561198073607481,12201,0,1918
76561198073607481,208090,True,76561198073607481,1435,0,1918
76561198073607481,206500,True,76561198073607481,5475,1,1918
76561198073607481,236390,True,76561198073607481,51275,0,1918
76561198073607481,389570,True,76561198073607481,38,0,1918
76561198031729727,246280,False,76561198031729727,659,0,1919
76561198031729727,211820,True,76561198031729727,5961,0,1919
76561198015275299,4000,True,76561198015275299,35479,0,1920
thaAIDSTAR,105600,True,76561198042881811,76915,304,1921
76561198046859385,113400,False,76561198046859385,13,0,1922
76561198040866260,292030,True,76561198040866260,14953,0,1923
76561198040866260,22370,True,76561198040866260,44,0,1923
76561198040866260,232090,True,76561198040866260,386,0,1923
76561198040866260,211820,True,76561198040866260,4731,0,1923
76561198040866260,50620,True,76561198040866260,1875,0,1923
TheTriggured,230410,True,76561198057163563,96696,0,1924
TimeForTriggy,315640,True,76561198027595535,19,0,1925
MOHAM15,550,True,76561198029007423,474,0,1926
MOHAM15,35450,True,76561198029007423,341,0,1926
76561198077337646,291550,True,76561198077337646,8377,333,1927
76561198077337646,299360,True,76561198077337646,3566,124,1927
76561198077337646,2400,True,76561198077337646,905,0,1927
Truebro115,550,True,76561198096132177,1004,0,1928
Truebro115,730,True,76561198096132177,35523,1229,1928
Truebro115,4000,True,76561198096132177,16500,59,1928
76561198082520598,291480,True,76561198082520598,866,0,1929
76561198082520598,301520,True,76561198082520598,1858,0,1929
76561198078135823,48700,True,76561198078135823,913,86,1930
76561198064859777,730,True,76561198064859777,122503,2400,1931
hoobiedoobie5657,730,True,76561198066391348,13911,0,1932
hoobiedoobie5657,304930,True,76561198066391348,6507,0,1932
hoobiedoobie5657,322330,True,76561198066391348,1182,0,1932
tuanos,227940,True,76561198097639220,200,0,1933
tuanos,32370,False,76561198097639220,47,0,1933
tuanos,6060,False,76561198097639220,22,0,1933
tuanos,265930,False,76561198097639220,34,0,1933
76561198141809909,257710,True,76561198141809909,7,0,1934
76561198141809909,4000,True,76561198141809909,5815,122,1934
76561198141809909,304930,True,76561198141809909,156,0,1934
76561198141809909,265630,True,76561198141809909,112,0,1934
babpls,17480,True,76561198071526197,1750,0,1935
babpls,219740,True,76561198071526197,6008,0,1935
KewlKatzz,22380,True,76561198071057677,3078,0,1936
KewlKatzz,220240,True,76561198071057677,805,0,1936
KewlKatzz,70,True,76561198071057677,609,0,1936
KewlKatzz,251570,True,76561198071057677,508,0,1936
KewlKatzz,313740,True,76561198071057677,368,0,1936
KewlKatzz,220,True,76561198071057677,3060,0,1936
Serious_,730,True,76561198063933135,62712,1766,1937
ninhigan,381210,True,76561197983988146,13856,0,1938
76561198066203399,24240,True,76561198066203399,3461,0,1939
76561198066203399,730,True,76561198066203399,40604,189,1939
76561198104408609,252490,True,76561198104408609,39597,2559,1940
tyranidmaster,301520,True,76561198033050546,1036,0,1941
tyranidmaster,31280,True,76561198033050546,333,0,1941
76561198093148567,466910,False,76561198093148567,684,0,1942
76561198093148567,22380,True,76561198093148567,15117,0,1942
76561198093148567,250600,True,76561198093148567,41,0,1942
76561198093148567,220240,True,76561198093148567,5579,0,1942
76561197999426881,262060,False,76561197999426881,105,0,1943
76561198056645429,264710,True,76561198056645429,483,0,1944
76561198056645429,252490,True,76561198056645429,823,0,1944
76561198056645429,282070,True,76561198056645429,957,0,1944
76561198056645429,305620,False,76561198056645429,2300,20,1944
76561198056645429,224260,True,76561198056645429,572,0,1944
DatBoiOShitWhaddup,377160,True,76561198056543073,426,0,1945
DatBoiOShitWhaddup,214830,False,76561198056543073,5,0,1945
DatBoiOShitWhaddup,304930,True,76561198056543073,2182,32,1945
DatBoiOShitWhaddup,226700,True,76561198056543073,187,0,1945
DatBoiOShitWhaddup,263760,True,76561198056543073,40,0,1945
DatBoiOShitWhaddup,730,True,76561198056543073,8482,93,1945
DatBoiOShitWhaddup,91310,True,76561198056543073,1965,0,1945
DatBoiOShitWhaddup,200210,True,76561198056543073,338,0,1945
DatBoiOShitWhaddup,4000,True,76561198056543073,3230,0,1945
RebelKirby,49520,True,76561198092046332,15659,0,1946
RebelKirby,346900,True,76561198092046332,8561,1039,1946
76561198045319744,49520,True,76561198045319744,16842,443,1947
1001101001110101,247730,False,76561198035362505,593,0,1948
C0neyboy,212680,True,76561198064696256,264,0,1949
swagdog69,252490,True,76561198072039577,4183,0,1950
gaaaaaayyyy,301520,False,76561198050971739,5130,0,1951
gaaaaaayyyy,269210,True,76561198050971739,650,0,1951
gaaaaaayyyy,230410,True,76561198050971739,1031,23,1951
umbralla,265630,True,76561198040089916,321,0,1952
Dagonlevel5,200710,True,76561198079953128,2937,254,1953
76561198085200257,221100,True,76561198085200257,14729,0,1954
76561198085200257,730,True,76561198085200257,54829,1,1954
76561198085200257,295110,False,76561198085200257,274,0,1954
76561198085200257,33930,True,76561198085200257,38193,0,1954
76561198085200257,222900,False,76561198085200257,26,0,1954
76561198085200257,218230,True,76561198085200257,6147,0,1954
applekritz,252490,True,76561198107909648,10707,2639,1955
UnaSim,34330,True,76561198044685224,1414,0,1956
UnfitMantella,265930,True,76561198050945050,1855,0,1957
theghostmkung,1250,True,76561198089647425,22517,0,1958
WarEagle247,218620,False,76561198046583586,30499,0,1959
WarEagle247,346010,True,76561198046583586,1457,0,1959
WarEagle247,333930,True,76561198046583586,961,0,1959
WarEagle247,295110,True,76561198046583586,1305,0,1959
WarEagle247,20500,True,76561198046583586,1186,0,1959
WarEagle247,220200,True,76561198046583586,3424,0,1959
WarEagle247,327890,True,76561198046583586,140,0,1959
WarEagle247,24240,True,76561198046583586,260,0,1959
WarEagle247,730,True,76561198046583586,105623,767,1959
WarEagle247,221100,False,76561198046583586,2039,0,1959
jor8,41070,True,76561198009428445,1004,0,1960
CinimitiYT,230410,True,76561198083794848,76814,0,1961
Smiggleton,346110,True,76561198054787103,19400,3057,1962
Unknown_Inigma,218620,True,76561198064928474,14565,0,1963
unknownanimesensei,730,True,76561198159058928,24031,959,1964
UnknownFusion,221100,True,76561198075806655,2785,0,1965
TuPugFavorito,4000,True,76561198068063105,39844,375,1966
TuPugFavorito,225840,True,76561198068063105,154,0,1966
83837474,236110,True,76561198014906447,5713,2,1967
83837474,391460,False,76561198014906447,136,0,1967
83837474,26800,False,76561198014906447,83,0,1967
76561198071507074,730,True,76561198071507074,26314,0,1968
76561198032400276,40800,True,76561198032400276,690,0,1969
76561198032400276,40800,True,76561198032400276,690,0,1969
76561198032400276,40800,True,76561198032400276,690,0,1969
76561198032400276,40800,True,76561198032400276,690,0,1969
vargor091732981276398712,301520,True,76561198068085747,6394,0,1970
VasilyChuikov,65790,True,76561198006532207,7,0,1971
VasilyChuikov,232430,True,76561198006532207,99,0,1971
overloadM,319630,True,76561198066069464,771,0,1972
freehats,4000,True,76561198058902962,79310,151,1973
freehats,220,True,76561198058902962,788,0,1973
freehats,550,True,76561198058902962,7171,0,1973
freehats,218620,True,76561198058902962,39580,0,1973
Imij000,252950,True,76561198071352100,53432,3358,1974
aafaqvirk,311210,True,76561198128539910,17894,1428,1975
aafaqvirk,323370,True,76561198128539910,295,0,1975
tinfoilcat,105600,True,76561198097456611,119550,1245,1976
tinfoilcat,306130,True,76561198097456611,10137,0,1976
tinfoilcat,242680,True,76561198097456611,8423,0,1976
stverbal,281990,True,76561198016310828,2791,0,1977
stverbal,235540,True,76561198016310828,1871,0,1977
stverbal,211420,True,76561198016310828,3605,0,1977
stverbal,242860,True,76561198016310828,3003,0,1977
veroxAU,730,True,76561198020328489,144858,0,1978
Vexest,218620,False,76561198046657821,10959,0,1979
76561198005066500,364360,True,76561198005066500,16397,56,1980
76561198037519056,221100,True,76561198037519056,10971,0,1981
76561198056094672,207140,True,76561198056094672,9121,0,1982
76561198061207064,4000,True,76561198061207064,36617,0,1983
76561198067193543,42700,True,76561198067193543,5396,0,1984
76561198067193543,109600,True,76561198067193543,7789,0,1984
76561198081367066,730,True,76561198081367066,69853,1427,1985
76561198081367066,346900,True,76561198081367066,50,0,1985
76561198081367066,200210,True,76561198081367066,39032,2612,1985
76561198079316689,200210,True,76561198079316689,14416,2149,1986
donovanFlame,35450,True,76561198061883762,1497,0,1987
donovanFlame,730,True,76561198061883762,67823,171,1987
FUARFUARFUAR,236390,True,76561198034512932,21077,0,1988
76561198287053107,346110,True,76561198287053107,15766,393,1989
76561198024300582,242920,True,76561198024300582,6734,0,1990
76561198024300582,8930,True,76561198024300582,19044,0,1990
dabdabdabdab,730,True,76561198075278173,48910,4334,1991
dabdabdabdab,730,True,76561198075278173,48910,4334,1991
dabdabdabdab,730,True,76561198075278173,48910,4334,1991
dabdabdabdab,730,True,76561198075278173,48910,4334,1991
VoxMaro,391540,True,76561198026336033,1336,0,1992
VoxMaro,391540,True,76561198026336033,1336,0,1992
VoxMaro,391540,True,76561198026336033,1336,0,1992
VoxMaro,391540,True,76561198026336033,1336,0,1992
76561198130206911,730,True,76561198130206911,36821,320,1993
76561198116519349,4000,True,76561198116519349,75092,10358,1994
vrspanky,201810,True,76561198017617544,2056,0,1995
vraxvrax,319630,True,76561198061807140,957,33,1996
vraxvrax,107100,True,76561198061807140,911,0,1996
vraxvrax,8930,True,76561198061807140,11518,155,1996
vraxvrax,391540,True,76561198061807140,1207,0,1996
-Thyme-,218620,True,76561198056087959,24282,0,1997
WalrusInSpace,359320,True,76561198068494125,18004,719,1998
WalrusInSpace,209080,True,76561198068494125,3876,0,1998
threw4EZrares,730,True,76561198077984578,31259,48,1999
76561198060785883,248820,True,76561198060785883,5141,0,2000
WarNorth,211820,True,76561198053964143,5322,0,2001
Sylisis,383080,True,76561198020480256,120,0,2002
Sylisis,10180,True,76561198020480256,5486,0,2002
Sylisis,339800,True,76561198020480256,1155,0,2002
Sylisis,252950,True,76561198020480256,170,0,2002
Sylisis,346110,True,76561198020480256,479,0,2002
76561198035762177,301520,True,76561198035762177,5901,0,2003
jwatt1991,207080,True,76561198033995949,440,0,2004
jwatt1991,65800,True,76561198033995949,6361,0,2004
dvs,730,True,76561197960270742,89835,1696,2005
EliotJordan,265930,True,76561198004949237,124,0,2006
76561198073453337,282070,True,76561198073453337,682,0,2007
76561198073453337,222880,True,76561198073453337,5429,64,2007
wjmj,35450,True,76561198082775793,16315,0,2008
wjmj,355840,False,76561198082775793,372,0,2008
wjmj,224260,True,76561198082775793,971,0,2008
fldwest,4000,True,76561198081071899,2157,0,2009
fldwest,252490,True,76561198081071899,1173,0,2009
fldwest,222880,True,76561198081071899,746,0,2009
76561198152129309,304930,True,76561198152129309,17651,183,2010
nearf,24010,True,76561198054371658,35907,279,2011
nearf,24740,True,76561198054371658,774,0,2011
WhisKeyBby,730,True,76561198051506508,85994,224,2012
mrfefe,730,True,76561198064299834,123872,3115,2013
mrfefe,48000,True,76561198064299834,386,0,2013
mrfefe,291550,True,76561198064299834,679,0,2013
76561197995418864,265550,True,76561197995418864,1314,0,2014
76561197995418864,265550,True,76561197995418864,1314,0,2014
76561197995418864,265550,True,76561197995418864,1314,0,2014
76561197995418864,265550,True,76561197995418864,1314,0,2014
76561197995418864,22380,True,76561197995418864,11770,97,2014
76561197995418864,22380,True,76561197995418864,11770,97,2014
76561197995418864,22380,True,76561197995418864,11770,97,2014
76561197995418864,22380,True,76561197995418864,11770,97,2014
76561197995418864,377160,True,76561197995418864,10721,0,2014
76561197995418864,377160,True,76561197995418864,10721,0,2014
76561197995418864,377160,True,76561197995418864,10721,0,2014
76561197995418864,377160,True,76561197995418864,10721,0,2014
76561198087381424,346110,True,76561198087381424,1677,0,2015
Whitts,730,True,76561198071103805,15731,0,2016
a_unicorn950,333930,False,76561198088589150,12,0,2017
a_unicorn950,730,False,76561198088589150,21406,46,2017
san48192,232090,True,76561198069947897,12101,340,2018
san48192,218620,True,76561198069947897,26517,0,2018
76561198070559036,391540,True,76561198070559036,478,0,2019
76561198129265482,227300,False,76561198129265482,288,0,2020
76561198129265482,22380,False,76561198129265482,88,0,2020
76561198054922473,206500,True,76561198054922473,1526,1,2021
76561198054922473,227180,True,76561198054922473,1864,0,2021
76561198054922473,104700,True,76561198054922473,748,0,2021
wikk3,344760,True,76561198124856019,8145,0,2022
wikk3,304930,True,76561198124856019,12233,0,2022
76561198117321520,620,True,76561198117321520,973,0,2023
CJW2012,620,True,76561198045524632,7976,0,2024
CJW2012,304930,False,76561198045524632,70,0,2024
CJW2012,203770,True,76561198045524632,17879,2422,2024
76561198074285384,236390,True,76561198074285384,3545,0,2025
76561198072355008,211820,True,76561198072355008,12746,0,2026
76561198072355008,211820,True,76561198072355008,12746,0,2026
76561198072355008,211820,True,76561198072355008,12746,0,2026
76561198072355008,211820,True,76561198072355008,12746,0,2026
76561198091950237,730,True,76561198091950237,22550,3178,2027
Harrasian,3920,True,76561198001297387,852,0,2028
76561198186712695,730,True,76561198186712695,19824,754,2029
76561198186712695,4000,True,76561198186712695,4423,26,2029
76561198097038758,218620,True,76561198097038758,6162,0,2030
76561198097038758,225540,True,76561198097038758,3965,0,2030
trpler,730,True,76561198050411876,71815,110,2031
76561198061741370,313120,True,76561198061741370,712,0,2032
wizardshideout,301520,True,76561198020130785,676,0,2033
wizardshideout,730,True,76561198020130785,81008,316,2033
76561198064681833,204300,True,76561198064681833,552,0,2034
iknowyoucanbe,218620,True,76561198120492246,18105,124,2035
iknowyoucanbe,304930,True,76561198120492246,4505,11,2035
76561198204073681,363970,True,76561198204073681,170,0,2036
HeyItsWill,286160,True,76561198071705626,96,0,2037
HeyItsWill,240,True,76561198071705626,32550,0,2037
HeyItsWill,273110,True,76561198071705626,1331,0,2037
HeyItsWill,730,False,76561198071705626,66721,0,2037
HeyItsWill,304030,False,76561198071705626,2284,0,2037
HeyItsWill,1250,True,76561198071705626,1152,0,2037
HeyItsWill,252490,False,76561198071705626,12865,458,2037
Wolfrexicorn,8190,True,76561198069222557,1031,0,2038
Wolfrexicorn,224260,True,76561198069222557,597,0,2038
ShiftyWombat,4000,True,76561198046121747,35826,941,2039
Blitzboom01,298240,True,76561198118315812,501,0,2040
Blitzboom01,236110,True,76561198118315812,2735,0,2040
Blitzboom01,251670,True,76561198118315812,1796,0,2040
Blitzboom01,113400,True,76561198118315812,1213,0,2040
Blitzboom01,252490,False,76561198118315812,1316,0,2040
Blitzboom01,218620,True,76561198118315812,4748,14,2040
Blitzboom01,222880,True,76561198118315812,1720,0,2040
Blitzboom01,304930,True,76561198118315812,3369,0,2040
Blitzboom01,271290,True,76561198118315812,508,0,2040
76561198088129605,273350,True,76561198088129605,4274,0,2041
76561198088129605,251570,False,76561198088129605,360,0,2041
Cake-FTW,4000,True,76561198069238749,88270,0,2042
76561198032873398,200510,True,76561198032873398,1303,0,2043
76561198045479668,301520,True,76561198045479668,27808,0,2044
76561198045479668,211820,True,76561198045479668,9711,0,2044
76561198140052687,274190,True,76561198140052687,245,0,2045
76561198140052687,346110,True,76561198140052687,30643,1748,2045
Freeballin99,730,True,76561198134106804,14304,0,2046
Freeballin99,227940,True,76561198134106804,85,0,2046
Freeballin99,4000,True,76561198134106804,51486,89,2046
Freeballin99,239660,False,76561198134106804,15,0,2046
wyvaud,275850,False,76561197979026026,1139,0,2047
wyvaud,230410,True,76561197979026026,91150,834,2047
wyvaud,365590,True,76561197979026026,13189,0,2047
wyvaud,1250,True,76561197979026026,13689,0,2047
76561198085399133,304930,True,76561198085399133,35864,0,2048
76561198085399133,304930,True,76561198085399133,35864,0,2048
76561198085399133,304930,True,76561198085399133,35864,0,2048
76561198085399133,304930,True,76561198085399133,35864,0,2048
76561198085399133,209870,True,76561198085399133,443,0,2048
76561198085399133,209870,True,76561198085399133,443,0,2048
76561198085399133,209870,True,76561198085399133,443,0,2048
76561198085399133,209870,True,76561198085399133,443,0,2048
Xecoix,301520,False,76561198085677817,532,0,2049
Xecoix,206500,True,76561198085677817,4491,135,2049
Xecoix,333930,False,76561198085677817,281,0,2049
Xemmedi,730,True,76561198050410638,41115,557,2050
Xemmedi,330830,True,76561198050410638,614,0,2050
Xemmedi,214510,True,76561198050410638,898,0,2050
Zettarolf,206420,True,76561198056959680,2116,0,2051
Zettarolf,301520,False,76561198056959680,21848,0,2051
Zettarolf,220200,True,76561198056959680,6818,118,2051
revolvingelk,252950,True,76561198064672197,24145,1004,2052
4801,252490,True,76561198095066558,3895,0,2053
4801,252490,True,76561198095066558,3895,0,2053
4801,252490,True,76561198095066558,3895,0,2053
4801,252490,True,76561198095066558,3895,0,2053
4801,730,True,76561198095066558,200385,2677,2053
4801,730,True,76561198095066558,200385,2677,2053
4801,730,True,76561198095066558,200385,2677,2053
4801,730,True,76561198095066558,200385,2677,2053
4801,295110,False,76561198095066558,2725,0,2053
4801,295110,False,76561198095066558,2725,0,2053
4801,295110,False,76561198095066558,2725,0,2053
4801,295110,False,76561198095066558,2725,0,2053
76561198044212679,218620,True,76561198044212679,35782,772,2054
76561198044212679,265550,True,76561198044212679,1051,0,2054
xjerseypsycho,242920,True,76561198106868220,2914,0,2055
xjerseypsycho,400,True,76561198106868220,90,0,2055
xjerseypsycho,346110,True,76561198106868220,170388,13976,2055
yusuckmahfrend,225840,True,76561198085293191,7063,0,2056
76561198091085055,244850,True,76561198091085055,107,0,2057
76561198091085055,301520,True,76561198091085055,95,0,2057
76561197992887038,730,True,76561197992887038,26120,1722,2058
jaz1357,48700,True,76561198048306974,89,0,2059
jaz1357,218620,True,76561198048306974,1240,0,2059
chocklanisi,15700,True,76561197997315547,981,0,2060
76561198081295657,386360,True,76561198081295657,8824,1182,2061
76561198080494889,304050,False,76561198080494889,273,0,2062
76561198100578926,227940,False,76561198100578926,17844,0,2063
RATmasterfy,209870,False,76561198076110743,119824,1050,2064
UltraPonies,4000,True,76561198102448989,27398,169,2065
Hizamo,386360,True,76561198084698277,22440,2334,2066
Hizamo,17410,True,76561198084698277,396,0,2066
Hizamo,230410,True,76561198084698277,13090,0,2066
Hizamo,550,True,76561198084698277,4123,0,2066
Goatlicious,211820,True,76561198081000995,2245,1,2067
reina_san,206440,True,76561198068753210,356,0,2068
MilfHunterXFuckTightTeenPussy,394230,False,76561198059528948,80,0,2069
TeamCursb11d,206420,True,76561198142973970,1726,1,2070
76561198082864529,211420,True,76561198082864529,15068,578,2071
76561198082864529,107100,True,76561198082864529,518,0,2071
syates,242760,True,76561197976947503,459,0,2072
syates,12210,True,76561197976947503,5432,0,2072
76561198094665607,204360,True,76561198094665607,1214,0,2073
76561198094665607,204360,True,76561198094665607,1214,0,2073
76561198094665607,204360,True,76561198094665607,1214,0,2073
76561198094665607,204360,True,76561198094665607,1214,0,2073
76561198094665607,1250,True,76561198094665607,1424,0,2073
76561198094665607,1250,True,76561198094665607,1424,0,2073
76561198094665607,1250,True,76561198094665607,1424,0,2073
76561198094665607,1250,True,76561198094665607,1424,0,2073
76561198094665607,224540,True,76561198094665607,63,0,2073
76561198094665607,224540,True,76561198094665607,63,0,2073
76561198094665607,224540,True,76561198094665607,63,0,2073
76561198094665607,224540,True,76561198094665607,63,0,2073
76561198094665607,10090,True,76561198094665607,5560,669,2073
76561198094665607,10090,True,76561198094665607,5560,669,2073
76561198094665607,10090,True,76561198094665607,5560,669,2073
76561198094665607,10090,True,76561198094665607,5560,669,2073
76561198094665607,377160,True,76561198094665607,3962,0,2073
76561198094665607,377160,True,76561198094665607,3962,0,2073
76561198094665607,377160,True,76561198094665607,3962,0,2073
76561198094665607,377160,True,76561198094665607,3962,0,2073
76561198094665607,287390,True,76561198094665607,1415,0,2073
76561198094665607,287390,True,76561198094665607,1415,0,2073
76561198094665607,287390,True,76561198094665607,1415,0,2073
76561198094665607,287390,True,76561198094665607,1415,0,2073
76561198094665607,307780,True,76561198094665607,1470,0,2073
76561198094665607,307780,True,76561198094665607,1470,0,2073
76561198094665607,307780,True,76561198094665607,1470,0,2073
76561198094665607,307780,True,76561198094665607,1470,0,2073
76561198094665607,4000,True,76561198094665607,78961,44,2073
76561198094665607,4000,True,76561198094665607,78961,44,2073
76561198094665607,4000,True,76561198094665607,78961,44,2073
76561198094665607,4000,True,76561198094665607,78961,44,2073
76561198094665607,244930,True,76561198094665607,401,0,2073
76561198094665607,244930,True,76561198094665607,401,0,2073
76561198094665607,244930,True,76561198094665607,401,0,2073
76561198094665607,244930,True,76561198094665607,401,0,2073
akaBryce,730,True,76561198084421193,36080,97,2074
akaBryce,730,True,76561198084421193,36080,97,2074
akaBryce,730,True,76561198084421193,36080,97,2074
akaBryce,730,True,76561198084421193,36080,97,2074
mikeytyson,8930,True,76561198090091681,205,0,2075
mikeytyson,221100,True,76561198090091681,10610,0,2075
mikeytyson,335300,True,76561198090091681,5286,0,2075
mikeytyson,437220,False,76561198090091681,379,0,2075
mikeytyson,295110,True,76561198090091681,6897,0,2075
76561198065032572,275850,False,76561198065032572,383,0,2076
Malleeable,221640,True,76561198066681449,1219,0,2077
swagerking,105600,True,76561198063577286,3993,0,2078
76561198098423566,359550,True,76561198098423566,4600,22,2079
76561198098423566,223470,True,76561198098423566,361,0,2079
76561198098423566,232090,True,76561198098423566,3158,60,2079
TheAussieMozzie,304050,True,76561198069606786,1951,0,2080
TheAussieMozzie,4000,False,76561198069606786,14603,1657,2080
TheAussieMozzie,22370,True,76561198069606786,176,0,2080
TheAussieMozzie,550,True,76561198069606786,1673,0,2080
TheAussieMozzie,223710,True,76561198069606786,11,0,2080
yirosboy,304930,False,76561198023314106,54,0,2081
AdonSinky,105600,True,76561198061175850,78,0,2082
AdonSinky,332800,True,76561198061175850,166,0,2082
AdonSinky,319510,True,76561198061175850,253,0,2082
76561198097470405,313120,True,76561198097470405,277,0,2083
76561198097470405,219740,True,76561198097470405,3358,0,2083
76561198097470405,291550,True,76561198097470405,12505,298,2083
76561198097470405,344760,True,76561198097470405,1333,0,2083
76561198097470405,211420,False,76561198097470405,44,0,2083
76561198097470405,234140,True,76561198097470405,1203,0,2083
yolofaceguy,250320,True,76561198074338461,1469,0,2084
yolofaceguy,250320,True,76561198074338461,1469,0,2084
yolofaceguy,250320,True,76561198074338461,1469,0,2084
yolofaceguy,250320,True,76561198074338461,1469,0,2084
yolofaceguy,261030,True,76561198074338461,1190,0,2084
yolofaceguy,261030,True,76561198074338461,1190,0,2084
yolofaceguy,261030,True,76561198074338461,1190,0,2084
yolofaceguy,261030,True,76561198074338461,1190,0,2084
yoshi_bilby,204300,True,76561198094054291,13370,0,2085
yoshi_bilby,299360,True,76561198094054291,1574,112,2085
76561198114969651,264710,True,76561198114969651,1525,0,2086
76561198114969651,269210,True,76561198114969651,1060,0,2086
76561198114969651,17410,True,76561198114969651,365,0,2086
76561198114969651,202750,False,76561198114969651,10,0,2086
YOSKIO,4000,True,76561198100314096,68339,202,2087
KawaiiAntman,252490,True,76561198093174484,5526,16,2088
KawaiiAntman,730,True,76561198093174484,37245,1432,2088
76561198061547085,261640,True,76561198061547085,2150,246,2089
76561198061547085,304930,True,76561198061547085,639,0,2089
togekiss906,304930,False,76561198069117620,4575,0,2090
togekiss906,730,True,76561198069117620,55280,905,2090
kurtass1337,252490,True,76561198027032118,13625,0,2091
yay853482185,301520,False,76561198080212500,136929,12,2092
yay853482185,51100,True,76561198080212500,98,0,2092
yay853482185,335330,False,76561198080212500,36,0,2092
76561198089179910,219640,True,76561198089179910,14559,53,2093
Z1_M4N,220200,True,76561198028758128,74200,2643,2094
Z1_M4N,236390,True,76561198028758128,35253,0,2094
Z1_M4N,105600,True,76561198028758128,15910,0,2094
Z1_M4N,70300,True,76561198028758128,508,0,2094
76561198080914102,273350,True,76561198080914102,794,0,2095
xXCOOK1EMANXx,326460,True,76561198097010250,2790,0,2096
xXCOOK1EMANXx,244850,False,76561198097010250,208,0,2096
76561198079529917,265630,True,76561198079529917,767,0,2097
76561198079529917,280790,True,76561198079529917,43,0,2097
76561197990926687,346900,True,76561197990926687,3441,0,2098
zenncs,730,True,76561198041598594,190230,1804,2099
ZeryxAFKAccount,250900,True,76561198125631769,399,0,2100
ZeryxAFKAccount,730,True,76561198125631769,17563,1638,2100
ZeryxAFKAccount,268420,True,76561198125631769,1795,1638,2100
ZeryxAFKAccount,304930,True,76561198125631769,1731,1638,2100
ZeryxAFKAccount,39120,True,76561198125631769,3730,1638,2100
ZeryxAFKAccount,334230,True,76561198125631769,2263,1638,2100
ZeryxAFKAccount,305260,True,76561198125631769,3032,1638,2100
Zestayy,105600,True,76561198045783688,34739,0,2101
Zestayy,346110,True,76561198045783688,35064,50,2101
Zestayy,730,True,76561198045783688,68043,270,2101
Zestayy,233630,True,76561198045783688,138,0,2101
76561198049320489,219890,True,76561198049320489,1030,0,2102
76561198086918051,274190,True,76561198086918051,3681,0,2103
76561198086918051,230410,True,76561198086918051,8947,0,2103
Zodiac011,10090,True,76561198053772119,9892,165,2104
