,user_id,item_id,recommend,playtime_forever,playtime_2weeks
10431,JrRocket000,8930,True,13676,0
10432,JsaKim,63710,True,183,0
10433,JsaKim,207230,False,12813,0
10434,76561198064975700,330830,True,1139,0
10435,76561198064975700,4000,True,1570,0
10436,76561198064975700,201790,True,3804,0
10437,jswins,233450,True,2672,68
10438,diegoenoisfunksumare,48700,True,805,0
10439,diegoenoisfunksumare,409160,True,48,0
10440,76561198078765185,4000,True,2281,0
10441,76561198035588684,4000,True,26409,0
10442,76561198035588684,92000,False,55,0
10443,76561198035588684,238430,True,955,0
10444,76561198035588684,63380,True,184,0
10445,76561198035588684,274190,True,598,0
10446,76561198084382139,424280,True,1012,3
10447,76561198084382139,72850,True,31151,0
10448,76561198084382139,274190,True,534,0
10449,76561198084382139,242860,True,2174,0
10450,76561198084382139,218230,True,9491,0
10451,76561198084382139,48700,True,72727,2059
10452,julianpkp,8930,True,16310,0
10453,76561198032916644,203140,True,581,0
10454,76561198032916644,550,True,344,0
10455,76561198085567114,319510,True,193,0
10456,76561198085567114,4000,True,124506,0
10457,justgamingXD,72850,True,263,0
10458,justgamingXD,4000,True,1566,0
10459,reszluigii,221100,False,12159,0
10460,reszluigii,20920,True,578,0
10461,wiinga,298110,False,275,0
10462,wiinga,208650,True,1532,0
10463,wiinga,271590,False,247,2
10464,wiinga,241930,True,761,0
10465,wiinga,203160,True,585,0
10466,wiinga,8870,True,794,1
10467,Juzzyx,261570,True,939,0
10468,superkingofthings,258160,True,523,0
10469,superkingofthings,391540,True,710,0
10470,superkingofthings,219150,True,948,0
10471,76561198095547867,730,True,52826,41
10472,Jyva,301520,True,932,0
10473,K3nchi,238960,True,155407,4822
10474,76561198093301565,226700,False,814,0
10475,76561198093301565,6060,True,6357,0
10476,76561198093301565,24240,True,2046,0
10477,76561198093301565,72850,True,4606,2
10478,DepressingMemes,304930,True,1770,0
10479,DepressingMemes,295110,True,16354,0
10480,DepressingMemes,275850,True,272,4
10481,DepressingMemes,221100,True,2416,0
10482,DepressingMemes,226700,True,3056,0
10483,DepressingMemes,341800,True,309,22
10484,76561198088661531,221100,True,26451,0
10485,76561198088661531,219640,True,2785,0
10486,76561198088661531,233720,True,541,0
10487,76561198101162214,227940,True,247,0
10488,kage1996,245550,True,76,0
10489,76561198054143602,236390,True,7078,0
10490,-kainey9777,730,True,9858,0
10491,Kairooss,730,True,45988,488
10492,kaizan12,242920,True,8239,0
10493,76561198095405817,12120,True,660,0
10494,DarkSpire17,39000,True,46,0
10495,DarkSpire17,400,True,378,0
10496,kerbex,292030,True,6747,90
10497,kerbex,211420,True,6502,0
10498,76561198070148616,275850,False,417,0
10499,76561198105110458,4000,True,10272,0
10500,76561198105110458,230410,True,13434,0
10501,76561198105110458,730,True,6460,0
10502,76561198077663677,72850,True,159212,2
10503,76561198077663677,304930,True,18009,3071
10504,threashold,22000,True,100,0
10505,threashold,34900,False,21,0
10506,76561198019293015,252490,True,19237,0
10507,76561198019293015,10680,True,1721,0
10508,76561198019293015,56400,True,16899,0
10509,kapoweazel,315430,True,143,0
10510,kapoweazel,225080,True,141,0
10511,kapoweazel,221640,True,96,0
10512,kapoweazel,730,True,3729,0
10513,imapiraet,252490,True,8161,0
10514,imapiraet,4560,True,7700,0
10515,imapiraet,72850,True,278,0
10516,imapiraet,6060,True,979,0
10517,76561198094663718,219740,True,352,0
10518,76561198094663718,242860,True,600,0
10519,76561198094663718,4000,True,4526,0
10520,76561198094663718,245620,True,1145,0
10521,76561198094663718,252490,True,3741,0
10522,76561198094663718,200510,True,8415,97
10523,76561198094663718,227940,True,878,0
10524,76561198094663718,10500,True,11474,0
10525,76561198094663718,209080,True,1350,0
10526,tacticalinjustice,8930,True,1429,0
10527,elsteffe,417860,True,36,0
10528,karistonswrath,277430,False,534,0
10529,karistonswrath,346110,True,5284,0
10530,karistonswrath,253430,False,3183,0
10531,76561198075597491,246620,True,4083,0
10532,76561198075597491,223470,True,4900,0
10533,YungEnv,730,True,48783,445
10534,76561197995284337,273110,True,143,0
10535,9683n,107410,True,67764,378
10536,9683n,271590,True,3937,91
10537,GraytheCat,1250,True,5480,76
10538,GraytheCat,304930,True,1406,0
10539,GraytheCat,301520,True,2262,0
10540,GraytheCat,224600,True,2042,0
10541,GraytheCat,230410,True,7199,0
10542,76561198086791425,253430,True,327,0
10543,imloko_,230410,True,2006,0
10544,76561198088892521,730,True,103271,0
10545,76561198088892521,730,True,103271,0
10546,76561198088892521,730,True,103271,0
10547,76561198088892521,730,True,103271,0
10548,KattykitTheKittyKat,4000,True,16694,0
10549,KattykitTheKittyKat,58610,False,15,0
10550,KattykitTheKittyKat,218620,True,2000,0
10551,KattykitTheKittyKat,249130,True,593,0
10552,KattykitTheKittyKat,31280,True,254,0
10553,Ayrtanium100,49520,True,832,0
10554,Newkj1,303390,False,6,0
10555,Newkj1,295110,False,2479,0
10556,KayKay113,437220,True,249,0
10557,76561198117313704,730,True,69864,1413
10558,Kazuksta,730,True,60332,427
10559,76561197996569986,239820,True,421,0
10560,keeaan,317360,True,69,0
10561,keeaan,730,True,38692,884
10562,keane_ck,57690,True,186,186
10563,76561197984211461,211420,True,12076,0
10564,76561197984211461,238960,True,4168,0
10565,kyodaimuhnigga,236390,True,93145,242
10566,XxPuffcronicxX,20900,True,557,0
10567,XxPuffcronicxX,22300,True,2338,0
10568,XxPuffcronicxX,241540,True,2549,0
10569,XxPuffcronicxX,218620,True,10434,369
10570,XxPuffcronicxX,233130,True,628,0
10571,XxPuffcronicxX,333930,True,15876,17
10572,ImmortalDragon,7940,True,4339,22
10573,ImmortalDragon,730,True,616,0
10574,ImmortalDragon,252950,True,33736,882
10575,ImmortalDragon,70000,True,179,0
10576,ImmortalDragon,236090,True,493,0
10577,76561198057368586,730,True,23235,0
10578,c3rtaind3ath,8930,True,13089,653
10579,76561198118209352,620,True,80,0
10580,76561198033134963,323470,True,5323,0
10581,76561198133788871,206500,True,963,0
10582,76561198133788871,200210,True,2193,0
10583,76561198071235919,42680,True,387,0
10584,lolyoutactical,333930,True,789,0
10585,kennychan222,225840,True,2194,1
10586,keoul,305620,True,429,0
10587,keoul,244850,True,1007,0
10588,keoul,211820,True,10648,0
10589,Kermit_Suicide,248610,True,846,0
10590,Kermit_Suicide,304930,True,5087,0
10591,Kermit_Suicide,730,True,51728,855
10592,76561198090575770,107410,True,46351,886
10593,cazza8360,730,True,39908,352
10594,cazza8360,219640,True,922,0
10595,cazza8360,550,True,247,0
10596,76561198092339855,319630,True,1083,0
10597,76561198092339855,49520,True,2404,0
10598,Keyblitz,232810,False,30,0
10599,Keyezr77,295110,False,299,0
10600,kfloppy,218620,True,16264,0
10601,76561198031106842,4000,True,12997,0
10602,appalot,250900,True,9017,46
10603,appalot,265930,True,176,0
10604,kiado2,232090,True,1304,0
10605,jet14,55230,True,1457,0
10606,Killaruana,391460,True,256,23
10607,KillaPotatoz,236390,True,73,0
10608,Killer_Awesome_Phantom,355180,False,263,0
10609,Killer_Awesome_Phantom,359550,False,1701,0
10610,technique1989,218620,False,61386,0
10611,technique1989,271590,False,9183,2550
10612,technique1989,377160,True,19498,1248
10613,technique1989,275850,True,3367,0
10614,Brain_muncher,208090,True,926,0
10615,supremelordpie,245170,True,107,0
10616,76561198066651573,301520,True,2237,0
10617,76561198066651573,550,True,8257,0
10618,76561198065491382,252490,True,15077,1633
10619,76561198081168628,730,True,51092,0
10620,kineticvine,304930,True,3970,0
10621,kineticvine,620,True,243,0
10622,kineticvine,730,True,32695,955
10623,76561198080605900,224760,True,68,0
10624,76561198036510673,208580,True,873,0
10625,KingofGoats,221100,True,850,0
10626,Emarques,4000,True,5288,0
10627,HackingPro1,4000,True,45313,0
10628,76561198059657508,219640,True,1054,0
10629,KingCookie1228,248820,True,2976,0
10630,KingCookie1228,213650,True,185,0
10631,KingCookie1228,96100,True,21,0
10632,KingCookie1228,8930,True,4872,0
10633,KingFluffyButt,105600,True,56624,0
10634,76561198090488278,239820,True,748,0
10635,76561198090488278,8870,True,1212,0
10636,76561198090488278,220240,True,5159,0
10637,76561198228934824,352460,True,129,0
10638,76561198097073485,427270,True,613,0
10639,76561198100384350,239220,True,107,0
10640,KingXRay,243870,False,38,0
10641,KingXRay,274940,True,2497,0
10642,kirbysmashed,72850,False,729,0
10643,Rafael011,213670,True,1087,0
10644,76561198081300684,211820,True,8574,43
10645,76561198060355872,42910,True,472,0
10646,76561198060355872,219740,True,223,0
10647,76561198034215738,218620,False,22653,0
10648,kitchenappliancewow,239030,True,1227,1
10649,kitchenappliancewow,322330,True,682,0
10650,kitchenappliancewow,413150,True,4302,564
10651,76561198068660878,301520,True,1078,0
10652,76561198068660878,620,True,730,0
10653,76561198068660878,212680,True,1650,0
10654,76561198068660878,218230,True,3039,0
10655,76561198065171294,4000,True,1197,0
10656,coronelcross,312990,True,113,0
10657,76561198051831438,306130,True,27921,0
10658,76561198051831438,113420,False,86,0
10659,76561198051831438,263540,True,13,0
10660,76561198051831438,252490,True,64263,699
10661,76561198005477736,237990,True,442,0
10662,76561198005477736,240760,True,2793,0
10663,76561198005477736,241930,True,1452,0
10664,76561198005477736,204100,True,628,0
10665,Kizu-kun,104900,True,244,0
10666,putt13,319630,True,587,0
10667,76561198118867934,730,True,7850,0
10668,CptFake,230410,True,3226,0
10669,76561198089652308,105600,True,289,0
10670,76561198060941201,72850,True,15152,39
10671,739567275,91310,True,276,0
10672,739567275,70000,True,367,0
10673,greenienoav,322170,True,335,0
10674,greenienoav,265930,True,5894,0
10675,76561198039902992,265630,True,907,0
10676,76561198075267655,216150,True,85990,0
10677,12125,223710,True,976,0
10678,12125,224260,True,2280,0
10679,Austisticfuck,239820,True,882,0
10680,76561198082225973,323370,True,806,0
10681,76561198082225973,203160,True,578,0
10682,76561198082225973,252950,True,4689,26
10683,76561198100835850,730,True,29126,400
10684,76561198100835850,730,True,29126,400
10685,76561198100835850,730,True,29126,400
10686,76561198100835850,730,True,29126,400
10687,76561198055055523,4000,True,34150,0
10688,76561198055055523,4000,True,34150,0
10689,76561198055055523,4000,True,34150,0
10690,76561198055055523,4000,True,34150,0
10691,76561198055055523,730,True,78331,138
10692,76561198055055523,730,True,78331,138
10693,76561198055055523,730,True,78331,138
10694,76561198055055523,730,True,78331,138
10695,76561198055055523,49520,True,8057,0
10696,76561198055055523,49520,True,8057,0
10697,76561198055055523,49520,True,8057,0
10698,76561198055055523,49520,True,8057,0
10699,BuzzyWuzzy,48700,True,9093,0
10700,BuzzyWuzzy,253710,False,68,0
10701,BuzzyWuzzy,107410,True,33258,0
10702,BuzzyWuzzy,221100,False,15002,515
10703,BuzzyWuzzy,295110,False,1466,0
10704,BuzzyWuzzy,344760,True,5590,0
10705,BuzzyWuzzy,377160,True,18578,0
10706,BuzzyWuzzy,4000,True,65917,0
10707,SzechuanB,218620,False,5556,0
10708,SzechuanB,218620,False,5556,0
10709,SzechuanB,218620,False,5556,0
10710,SzechuanB,218620,False,5556,0
10711,leninjab,730,True,36152,16
10712,leninjab,252490,True,2866,0
10713,kozeyekan,200510,True,11932,0
10714,KKruger,4000,True,3259,0
10715,kr0akey,200210,False,251,0
10716,krogdog,4500,True,2599,0
10717,krogdog,43110,True,1577,0
10718,krogdog,8190,True,142,0
10719,krogdog,17470,True,312,0
10720,krogdog,10680,True,938,0
10721,krogdog,1250,True,12943,0
10722,krogdog,31220,True,859,0
10723,KrazyAl,221380,True,2135,97
10724,76561197998873955,379720,True,2987,0
10725,76561197998873955,223710,True,1877,0
10726,76561197998873955,292030,True,9592,0
10727,76561197998873955,9200,True,6164,0
10728,76561197998873955,271590,True,25309,0
10729,76561198072463650,206210,True,1391,0
10730,RIPFreddieMercury,344760,False,20755,0
10731,RIPFreddieMercury,304930,True,614,0
10732,RIPFreddieMercury,4000,True,117714,0
10733,mrninja36,275850,False,477,0
10734,OneHellOfAGamer,221100,True,8367,0
10735,76561198070009309,72850,True,22707,0
10736,PsychoticRazor,346010,True,999,0
10737,ohhhhyeesss,224480,True,323,0
10738,ohhhhyeesss,40800,True,1828,0
10739,110211021,730,True,18395,3
10740,110211021,244850,False,94,0
10741,fartofsmellyness,209160,False,426,0
10742,fartofsmellyness,275850,False,294,0
10743,kukendran,204450,True,710,0
10744,kukendran,43160,True,797,0
10745,kumatorah,204300,True,32,0
10746,hydrameh,233450,True,240,0
10747,76561198002469107,550,True,26530,0
10748,JohnnyMcShitty,221100,True,7825,32
10749,JohnnyMcShitty,221100,True,7825,32
10750,JohnnyMcShitty,221100,True,7825,32
10751,JohnnyMcShitty,221100,True,7825,32
10752,JohnnyMcShitty,107410,True,4257,1
10753,JohnnyMcShitty,107410,True,4257,1
10754,JohnnyMcShitty,107410,True,4257,1
10755,JohnnyMcShitty,107410,True,4257,1
10756,JohnnyMcShitty,4000,True,7045,0
10757,JohnnyMcShitty,4000,True,7045,0
10758,JohnnyMcShitty,4000,True,7045,0
10759,JohnnyMcShitty,4000,True,7045,0
10760,76561198104984962,222880,True,2065,540
10761,76561198064599173,310370,True,9,0
10762,kylewarriors441,295110,False,1039,0
10763,kylewarriors441,349700,True,431,0
10764,76561198045345375,391540,True,1899,0
10765,76561198045345375,213610,True,174,0
10766,76561198045345375,242760,True,1091,0
10767,76561198045345375,264710,True,109,0
10768,76561198045345375,322330,True,1923,0
10769,ADSKILLER,427520,True,1150,0
10770,lozone,105600,True,6024,0
10771,lozone,219830,True,195,0
10772,cggamess123,4000,True,4960,52
10773,76561198046930744,248820,True,2254,0
10774,76561198046930744,219830,True,2733,0
10775,solarr_,105600,True,10141,0
10776,solarr_,221100,True,16005,0
10777,solarr_,247910,True,549,0
10778,solarr_,208090,True,273,0
10779,lachyS,730,True,60312,472
10780,lachyS,227300,True,713,0
10781,lachyS,4000,True,34319,54
10782,lachyS,6060,True,121,0
10783,n3rdra93,24240,True,938,0
10784,n3rdra93,236390,True,1351,0
10785,LagartoDosArroiz,219740,True,1548,0
10786,LagartoDosArroiz,72850,True,5688,0
10787,lagtarsoy,730,True,7860,0
10788,lagtarsoy,413150,True,3908,0
10789,WorldWideDepression,49520,True,10247,0
10790,WorldWideDepression,224480,True,349,0
10791,blizzard_reflex,200510,True,4615,0
10792,blizzard_reflex,550,False,455,0
10793,blizzard_reflex,221100,True,3169,0
10794,blizzard_reflex,4000,True,45657,13
10795,blizzard_reflex,227100,True,976,0
10796,76561198119335225,238460,True,2250,0
10797,LancerFire,105600,True,14059,0
10798,76561198027550022,105600,True,5030,1
10799,beedlybeep,363970,True,101417,0
10800,lasati,377160,False,132,0
10801,lasati,268500,False,2731,0
10802,lasati,262060,False,1795,0
10803,lasati,240760,False,4580,0
10804,laserbear99,49520,True,2555,0
10805,lasking2534,346110,True,29129,2
10806,lasking2534,221100,True,11475,0
10807,LaTKH,22300,True,1510,0
10808,LaTKH,8190,True,616,0
10809,76561198069470642,4000,True,1427,0
10810,ChamomileSoup,381210,True,18698,1846
10811,lauricella,223470,True,541,0
10812,lauricella,319630,True,1051,0
10813,lauricella,4000,True,24730,0
10814,lchammer,271590,True,12822,0
10815,lchammer,206420,True,1775,0
10816,expert_spy,238590,True,351,0
10817,expert_spy,550,True,7573,0
10818,expert_spy,730,True,2859,22
10819,expert_spy,1250,True,9821,0
10820,expert_spy,4000,True,41002,590
10821,bistroalafaucon,236390,True,85061,621
10822,bistroalafaucon,730,True,25541,0
10823,76561198040148259,228380,True,541,0
10824,changyung9999,264140,True,2162,0
10825,GeneralDarmon,319510,True,19,0
10826,GeneralDarmon,105600,True,594,0
10827,GeneralDarmon,253430,True,206,0
10828,PuzziDestroyer,730,True,5856,0
10829,PuzziDestroyer,301520,False,10,0
10830,PuzziDestroyer,335330,False,473,0
10831,Flappyflap,242760,True,1600,0
10832,Flappyflap,252490,True,4216,0
10833,Flappyflap,25890,True,1113,0
10834,Flappyflap,221100,False,16812,0
10835,19372250,230410,True,31998,358
10836,CsGoWildGlock,346900,True,89,0
10837,legendofretro,65790,True,54,0
10838,legendofretro,208090,True,210,0
10839,legendofretro,30,True,152,0
10840,legendofretro,252330,True,153,0
10841,legendofretro,286080,True,62,0
10842,legendofretro,277430,True,111,0
10843,LeSaite,72850,True,8297,0
10844,lelvis,22330,True,4478,0
10845,lelvis,44350,False,873,0
10846,LemmyID,72850,False,1366,0
10847,NrGBuffalo,40800,True,422,0
10848,NrGBuffalo,244850,True,219,0
10849,hemie43,219150,True,414,0
10850,Lemonjtr,292030,True,6176,133
10851,Lemonjtr,319630,True,715,0
10852,Rotinaj,275850,False,611,0
10853,Rotinaj,221100,True,4418,0
10854,Rotinaj,252490,True,1170,10
10855,76561198015848819,4000,True,95217,1360
10856,LEMONPARTY1488,730,False,53150,37
10857,CaptainReplica,275850,True,1016,0
10858,76561198072739934,730,True,22758,0
10859,76561198072739934,221100,True,1295,0
10860,76561198072739934,218620,True,3679,0
10861,76561198084777483,304930,False,115,0
10862,76561198086200117,245170,True,2543,0
10863,76561198086200117,620,True,3091,0
10864,76561198072994412,252490,True,13399,71
10865,76561198058616080,359550,True,27457,0
10866,76561198163812230,274940,True,1400,0
10867,Void2,232090,True,1523,0
10868,leroyp,316790,True,721,0
10869,leroyp,43110,False,112,0
10870,76561198030872449,12210,True,1744,0
10871,76561198075406197,238960,True,18,0
10872,76561197990895276,209650,False,821,0
10873,76561198066657942,364360,True,3586,0
10874,76561198066657942,218230,True,7782,0
10875,76561198062569517,252490,True,1446,205
10876,leva49,301520,True,178,0
10877,leva49,4000,True,9126,0
10878,leva49,72850,True,9456,0
10879,leva49,227300,True,3256,7
10880,leva49,57690,True,3611,0
10881,sIuttrak,730,True,128965,923
10882,sIuttrak,206440,True,1146,0
10883,246823,301520,True,9840,95
10884,lhd,261640,True,1298,36
10885,lhd,339610,True,2487,0
10886,SASMCSASSY,6910,True,7056,0
10887,kasep,730,True,110731,0
10888,kasep,219640,True,974,0
10889,kasep,209080,True,1348,0
10890,kasep,24240,True,1785,0
10891,LightningRod,4000,True,127209,37
10892,Roanoke,224600,True,2108,0
10893,kasanov,730,True,516,0
10894,76561198028728868,11450,True,902,0
10895,GamingMexican,4000,True,33155,0
10896,76561198295178871,730,True,38184,2760
10897,LiMasala,730,True,2289,0
10898,76561198066002441,242860,True,1737,14
10899,ryanflyin13,391540,True,2794,0
10900,ryanflyin13,291550,True,360,0
10901,ryanflyin13,220440,True,10298,455
10902,ryanflyin13,251570,True,268,0
10903,76561198067596593,239030,True,553,0
10904,76561198067596593,1250,True,2300,0
10905,76561198082765998,417860,True,95,0
10906,76561198076052494,413150,True,2487,0
10907,Aragorn54321,47810,True,569,0
10908,76561198043524540,91310,True,871,0
10909,Lioot,271290,True,32403,0
10910,Lioot,219640,True,746,0
10911,Liquiddddddddd,322330,True,345,345
10912,76561198060682655,49520,True,3648,0
10913,76561198060682655,55230,True,6790,0
10914,SonicSounds1711,49520,True,10215,0
10915,SonicSounds1711,344760,False,1557,0
10916,SonicSounds1711,113400,True,6412,0
10917,SonicSounds1711,105400,True,400,0
10918,bobdapeach,252490,True,4188,0
10919,76561198036925039,730,True,58171,45
10920,76561198146189832,206420,True,1999,20
10921,epagames,48700,True,18530,611
10922,epagames,8190,False,1374,0
10923,epagames,730,True,48719,16
10924,epagames,270370,True,703,0
10925,epagames,333930,False,11,0
10926,leojv,203140,True,490,0
10927,76561198083376561,218620,True,6852,0
10928,76561198083376561,49520,True,9643,0
10929,loafofcheese,72850,True,10065,0
10930,76561198031524518,251570,True,1954,0
10931,76561198092819016,730,True,42036,1356
10932,76561198092819016,225540,True,4560,1
10933,76561198092819016,211820,True,1618,0
10934,76561198067582240,250320,True,3388,0
10935,76561198067582240,221100,True,7483,0
10936,76561198067582240,8870,True,3321,0
10937,76561198067582240,207610,True,3037,0
10938,Locstock,8870,True,795,0
10939,ShamPowWow,221100,False,331,0
10940,ShamPowWow,444640,False,4487,599
10941,ShamPowWow,413150,True,2796,0
10942,ShamPowWow,386360,False,24009,0
10943,ShamPowWow,239820,True,2494,91
10944,ShamPowWow,242920,True,1548,0
10945,76561198077514605,304930,True,1956,149
10946,76561198065772006,17410,True,1127,0
10947,76561198050173946,240,True,21460,0
10948,Apedophileatyohouse,730,True,95916,697
10949,76561198045702747,332310,True,1551,0
10950,76561198045702747,298630,True,1136,0
10951,Rakurix,268420,True,1211,0
10952,Rakurix,238320,True,340,0
10953,Rakurix,239220,True,454,0
10954,Rakurix,730,True,8636,0
10955,LonleyRedHeadOrphan,298630,True,4473,0
10956,LonleyRedHeadOrphan,205100,True,7129,886
10957,LonleyRedHeadOrphan,239140,True,9555,0
10958,LonleyRedHeadOrphan,304930,True,2563,0
10959,woola,211820,True,4167,0
10960,talksmackgetwhacked,219740,True,415,0
10961,76561198047775384,56400,True,15857,0
10962,76561198059897383,730,True,17084,298
10963,76561198076533123,72850,True,9913,0
10964,76561198076533123,72850,True,9913,0
10965,76561198076533123,72850,True,9913,0
10966,76561198076533123,72850,True,9913,0
10967,76561198076533123,730,True,33932,2768
10968,76561198076533123,730,True,33932,2768
10969,76561198076533123,730,True,33932,2768
10970,76561198076533123,730,True,33932,2768
10971,76561198076533123,218620,True,5595,0
10972,76561198076533123,218620,True,5595,0
10973,76561198076533123,218620,True,5595,0
10974,76561198076533123,218620,True,5595,0
10975,76561198043586020,42160,True,12710,0
10976,SKSG,363970,True,12927,0
10977,SKSG,218620,True,2230,0
10978,SKSG,330830,True,851,0
10979,SKSG,255710,True,2709,0
10980,ArmenianJunkie,228380,True,54,0
10981,ArmenianJunkie,22380,True,344,0
10982,ArmenianJunkie,221100,True,10435,0
10983,ArmenianJunkie,4560,True,97,0
10984,ArmenianJunkie,252490,True,5524,0
10985,Vucki,237310,True,4557,0
10986,Vucki,346110,True,10163,89
10987,lordswift,730,True,26780,223
10988,lordswift,221100,False,471,0
10989,keggles,247730,False,32,0
10990,keggles,287390,True,966,0
10991,keggles,242760,True,1289,0
10992,keggles,218620,True,5283,0
10993,keggles,72850,True,806,4
10994,keggles,381210,True,280,0
10995,keggles,304930,True,749,2
10996,keggles,4000,True,5492,0
10997,76561198092448174,344760,True,1254,0
10998,76561198092448174,344760,True,1254,0
10999,76561198092448174,344760,True,1254,0
11000,76561198092448174,344760,True,1254,0
11001,76561198092448174,218620,False,1114,0
11002,76561198092448174,218620,False,1114,0
11003,76561198092448174,218620,False,1114,0
11004,76561198092448174,218620,False,1114,0
11005,76561198092448174,730,False,8613,0
11006,76561198092448174,730,False,8613,0
11007,76561198092448174,730,False,8613,0
11008,76561198092448174,730,False,8613,0
11009,76561198092448174,271590,True,53148,1697
11010,76561198092448174,271590,True,53148,1697
11011,76561198092448174,271590,True,53148,1697
11012,76561198092448174,271590,True,53148,1697
11013,76561198092448174,91310,False,206,0
11014,76561198092448174,91310,False,206,0
11015,76561198092448174,91310,False,206,0
11016,76561198092448174,91310,False,206,0
11017,76561198092448174,215470,True,388,0
11018,76561198092448174,215470,True,388,0
11019,76561198092448174,215470,True,388,0
11020,76561198092448174,215470,True,388,0
11021,76561198073664669,291550,True,7033,355
11022,76561197970551076,239030,True,2294,0
11023,76561198059419680,252950,True,3343,169
11024,FaZe-Rain_NORDANSHAT,253710,True,442,0
11025,Low_Society,245470,True,350,0
11026,Low_Society,70300,True,259,0
11027,Low_Society,252950,True,22007,1652
11028,low-rain,20920,True,1022,0
11029,zeroblade,219640,True,3136,0
11030,zeroblade,219640,True,3136,0
11031,zeroblade,219640,True,3136,0
11032,zeroblade,219640,True,3136,0
11033,lsith777,316010,True,21835,0
11034,MonstercatFTW,105600,True,4047,0
11035,76561198021437758,252490,True,7401,0
11036,76561198021437758,222880,True,925,0
11037,76561198021437758,730,True,65569,1615
11038,76561198021437758,221100,True,1188,0
11039,LtTwinkyDough,242760,True,262,0
11040,Lubnut,206420,True,1853,0
11041,Lubnut,227940,False,14091,627
11042,Lubnut,1250,True,964,0
11043,76561198064967320,221100,False,17420,88
11044,76561198064967320,730,True,1032,0
11045,76561198064967320,265630,True,572,0
11046,76561198064967320,4000,True,9721,0
11047,76561198064967320,226700,False,3639,0
11048,geeemu,377160,True,7614,10
11049,JewONOff,50130,True,937,0
11050,JewONOff,35140,True,682,0
11051,76561198046109277,224540,True,657,0
11052,aemon123,730,True,31867,0
11053,aemon123,8870,True,1752,0
11054,aemon123,287700,True,7722,0
11055,LudiAU,730,True,32584,2
11056,76561198127267711,730,True,43048,1525
11057,76561198082262826,307880,False,65,6
11058,76561198082262826,246620,True,593,7
11059,LukasCoady,105600,True,787,0
11060,LukasCoady,730,False,62725,80
11061,76561198107679895,227940,True,1704,0
11062,76561198075203975,304930,True,1641,0
11063,uniqtheuniqorn,322170,True,14329,2
11064,Lumaxious,389570,True,85,0
11065,Lumaxious,417860,True,49,0
11066,Tempercanns,730,True,44480,1696
11067,Tempercanns,237990,True,578,0
11068,Kurisuchan27,304930,True,2731,12
11069,LummusMaximus,72850,True,8026,115
11070,LummusMaximus,274190,True,5112,0
11071,LummusMaximus,239030,True,49,0
11072,LummusMaximus,204240,True,9,0
11073,LummusMaximus,232430,True,82,0
11074,LummusMaximus,317400,True,245,0
11075,TheMoonyWoony,274190,True,137,0
11076,76561198076696353,242760,True,275,0
11077,76561198076696353,219640,False,146,0
11078,76561198076696353,250320,True,537,0
11079,76561198076696353,377160,True,7756,0
11080,76561198076696353,12200,True,607,0
11081,76561198076696353,221640,True,29,0
11082,76561198076696353,219150,True,171,0
11083,76561198043298753,437220,True,248,0
11084,76561198043298753,730,False,31182,42
11085,76561197980349491,427520,True,6537,83
11086,GemKnightDante,4550,True,1630,0
11087,firionroseii,268420,True,2605,0
11088,platitudinal,730,True,20700,0
11089,platitudinal,244850,True,2446,0
11090,Lwis2,203770,True,8839,327
11091,76561198064267602,339800,True,429,0
11092,lyskal,230410,True,32150,785
11093,lyskal,22000,True,385,0
11094,lyskal,200510,True,7584,0
11095,lyskal,281990,True,3510,0
11096,lyskal,334230,True,1735,48
11097,lyteX,319630,True,474,0
11098,lyteX,730,True,52450,614
11099,iAlyxan,212200,True,10080,0
11100,iAlyxan,33930,True,65387,0
11101,iAlyxan,221100,True,2386,0
11102,iAlyxan,200710,True,1181,0
11103,76561198061792391,218620,True,9902,0
11104,MonsterEnergy-Prd,223390,True,205,0
11105,MonsterEnergy-Prd,230410,True,3016,0
11106,Music_Man_inaPAN,322170,True,15614,8
11107,bottlescKy,206440,True,230,0
11108,bottlescKy,275850,False,185,0
11109,_MAK_,236110,True,3824,0
11110,_MAK_,275850,True,810,0
11111,_MAK_,356670,True,52,0
11112,therocker2236,218620,True,29176,64
11113,M0les,261570,True,848,0
11114,M0les,261570,True,848,0
11115,M0les,261570,True,848,0
11116,M0les,261570,True,848,0
11117,M0les,374570,True,0,0
11118,M0les,374570,True,0,0
11119,M0les,374570,True,0,0
11120,M0les,374570,True,0,0
11121,M0les,319630,True,1428,0
11122,M0les,319630,True,1428,0
11123,M0les,319630,True,1428,0
11124,M0les,319630,True,1428,0
11125,M0les,214770,True,1235,0
11126,M0les,214770,True,1235,0
11127,M0les,214770,True,1235,0
11128,M0les,214770,True,1235,0
11129,TheGoodMister,49520,True,16871,0
11130,TheGoodMister,730,True,2615,0
11131,TheGoodMister,355180,False,32,0
11132,76561198030206184,63380,True,4168,0
11133,76561198030206184,252490,True,19737,0
11134,76561198101492787,339280,True,736,0
11135,rollhack,377160,True,33201,62
11136,tankedout,231430,True,42886,2172
11137,tankedout,35450,True,9226,0
11138,2323534545,730,True,9087,0
11139,2323534545,226700,False,6012,0
11140,2323534545,206210,True,877,0
11141,2323534545,295110,False,1131,0
11142,2323534545,220240,True,1476,0
11143,stackonme,214510,True,991,0
11144,stackonme,35140,True,497,0
11145,stackonme,35700,True,663,0
11146,stackonme,35720,True,818,0
